gem,version,downloads,best_doc_url,doc_source,doc_coverage_pct,methods_documented,methods_total,has_readme,doc_dir_files,link_docs,docs_host,doc_is_autogen,gh_docs_dir,gh_site_config,gh_has_wiki,gh_has_pages,gh_homepage,link_home,link_changelog,link_wiki,github_url
pdf-core,0.10.0,96537147,https://prawnpdf.org/docs/pdf-core/0.10.0/,rubygems:custom_doc_site,84.9,146.0,172.0,False,0,https://prawnpdf.org/docs/pdf-core/0.10.0/,prawnpdf.org,False,,,,,,http://prawnpdf.org/,https://github.com/prawnpdf/pdf-core/blob/0.10.0/CHANGELOG.md,,https://github.com/prawnpdf/pdf-core
mocha,3.1.0,96109848,https://mocha.jamesmead.org/,rubygems:custom_doc_site,44.4,184.0,414.0,True,0,https://mocha.jamesmead.org/,mocha.jamesmead.org,False,,,,,,https://mocha.jamesmead.org,https://github.com/freerange/mocha/blob/main/RELEASE.md,,https://github.com/freerange/mocha
test-unit,3.7.8,95811984,https://test-unit.github.io/test-unit/en/,rubygems:custom_doc_site,0.0,0.0,15.0,True,3,https://test-unit.github.io/test-unit/en/,test-unit.github.io,False,,,,,,https://test-unit.github.io/,,,https://github.com/test-unit/test-unit
term-ansicolor,1.11.3,95447870,http://flori.github.com/term-ansicolor/doc/index.html,rubygems:custom_doc_site,3.9,8.0,206.0,True,0,http://flori.github.com/term-ansicolor/doc/index.html,flori.github.com,False,,,,,,https://github.com/flori/term-ansicolor,,,https://github.com/flori/term-ansicolor
flipper,1.4.2,94515638,https://www.flippercloud.io/docs,rubygems:custom_doc_site,35.1,237.0,675.0,True,4,https://www.flippercloud.io/docs,flippercloud.io,False,,,,,,https://www.flippercloud.io,https://github.com/flippercloud/flipper/releases/tag/v1.4.2,,https://github.com/flippercloud/flipper
openssl,4.0.2,93606365,https://ruby.github.io/openssl/,rubygems:custom_doc_site,34.5,48.0,139.0,True,0,https://ruby.github.io/openssl/,ruby.github.io,False,,,,,,https://github.com/ruby/openssl,,,https://github.com/ruby/openssl
ruby-prof,2.0.5,91485801,https://ruby-prof.github.io/,rubygems:custom_doc_site,27.1,38.0,140.0,True,0,https://ruby-prof.github.io/,ruby-prof.github.io,False,,,,,,https://github.com/ruby-prof/ruby-prof,https://github.com/ruby-prof/ruby-prof/blob/master/CHANGELOG.md,,https://github.com/ruby-prof/ruby-prof
rack-accept,0.4.5,83041035,http://mjijackson.com/rack-accept,rubygems:custom_doc_site,84.9,45.0,53.0,True,0,http://mjijackson.com/rack-accept,mjijackson.com,False,,,,,,http://mjijackson.github.com/rack-accept,,,https://github.com/mjijackson/rack-accept
parslet,2.0.0,82706104,http://kschiess.github.com/parslet/,rubygems:custom_doc_site,36.8,114.0,310.0,True,0,http://kschiess.github.com/parslet/,kschiess.github.com,False,,,,,,http://kschiess.github.io/parslet,,,https://github.com/kschiess/parslet
mustache,1.1.3,80211828,http://mustache.github.io/mustache,rubygems:custom_doc_site,48.8,59.0,121.0,True,0,http://mustache.github.io/mustache,mustache.github.io,False,,,,,,https://github.com/mustache/mustache,,,https://github.com/mustache/mustache
rollbar,3.8.0,76096363,https://docs.rollbar.com/docs/ruby,rubygems:custom_doc_site,6.4,35.0,548.0,True,2,https://docs.rollbar.com/docs/ruby,docs.rollbar.com,False,,,,,,https://rollbar.com/,https://github.com/rollbar/rollbar-gem/releases,,https://github.com/rollbar/rollbar-gem
ohai,19.1.40,75045172,https://docs.chef.io/ohai.html,rubygems:custom_doc_site,48.6,191.0,393.0,False,0,https://docs.chef.io/ohai.html,docs.chef.io,False,,,,,,https://github.com/chef/ohai/,,,https://github.com/chef/ohai
fluent-plugin-rewrite-tag-filter,2.4.0,74541051,https://github.com/y-ken/fluent-plugin-rewrite-tag-filter#readme,rubygems:custom_doc_site,0.0,0.0,8.0,True,0,https://github.com/y-ken/fluent-plugin-rewrite-tag-filter#readme,github.com,False,,,,,,https://github.com/fluent/fluent-plugin-rewrite-tag-filter,,,https://github.com/fluent/fluent-plugin-rewrite-tag-filter
citrus,3.0.2,73847666,http://mjijackson.com/citrus,rubygems:custom_doc_site,68.5,102.0,149.0,True,8,http://mjijackson.com/citrus,mjijackson.com,False,,,,,,http://mjackson.github.io/citrus,,,https://github.com/mjijackson/citrus
sequel,5.108.0,73482075,https://sequel.jeremyevans.net/documentation.html,rubygems:custom_doc_site,78.6,3865.0,4916.0,False,0,https://sequel.jeremyevans.net/documentation.html,sequel.jeremyevans.net,False,,,,,,https://sequel.jeremyevans.net,https://sequel.jeremyevans.net/rdoc/files/CHANGELOG.html,,https://github.com/jeremyevans/sequel
ffaker,2.25.0,73073447,https://github.com/ffaker/ffaker/blob/main/REFERENCE.md,rubygems:custom_doc_site,11.9,133.0,1120.0,True,0,https://github.com/ffaker/ffaker/blob/main/REFERENCE.md,github.com,False,,,,,,https://github.com/ffaker/ffaker,https://github.com/ffaker/ffaker/blob/main/Changelog.md,,https://github.com/ffaker/ffaker
fuubar,2.5.1,72322619,https://github.com/thekompanee/fuubar/tree/releases/v2.4.0,rubygems:custom_doc_site,0.0,0.0,23.0,True,0,https://github.com/thekompanee/fuubar/tree/releases/v2.4.0,github.com,False,,,,,,https://github.com/thekompanee/fuubar,https://github.com/thekompanee/fuubar/blob/master/CHANGELOG.md,https://github.com/thekompanee/fuubar/wiki,https://github.com/thekompanee/fuubar
json_pure,2.8.1,71261315,https://ruby.github.io/json/doc/index.html,rubygems:custom_doc_site,,0.0,0.0,True,0,https://ruby.github.io/json/doc/index.html,ruby.github.io,False,,,,,,https://ruby.github.io/json,https://github.com/ruby/json/blob/master/CHANGES.md,https://github.com/ruby/json/wiki,https://github.com/flori/json
flipper-active_record,1.4.2,68529182,https://www.flippercloud.io/docs,rubygems:custom_doc_site,38.5,10.0,26.0,False,0,https://www.flippercloud.io/docs,flippercloud.io,False,,,,,,https://www.flippercloud.io,https://github.com/flippercloud/flipper/releases/tag/v1.4.2,,https://github.com/flippercloud/flipper
warning,1.6.0,67652839,https://github.com/jeremyevans/ruby-warning/blob/master/README.rdoc,rubygems:custom_doc_site,71.4,5.0,7.0,True,0,https://github.com/jeremyevans/ruby-warning/blob/master/README.rdoc,github.com,False,,,,,,https://github.com/jeremyevans/ruby-warning,https://github.com/jeremyevans/ruby-warning/blob/master/CHANGELOG,,https://github.com/jeremyevans/ruby-warning
bugsnag,6.30.0,66683134,https://docs.bugsnag.com/platforms/ruby/,rubygems:custom_doc_site,61.0,188.0,308.0,True,0,https://docs.bugsnag.com/platforms/ruby/,docs.bugsnag.com,False,,,,,,https://github.com/bugsnag/bugsnag-ruby,https://github.com/bugsnag/bugsnag-ruby/blob/v6.30.0/CHANGELOG.md,,https://github.com/bugsnag/bugsnag-ruby
gherkin,9.0.0,66288369,https://cucumber.io/docs/gherkin/,rubygems:custom_doc_site,26.8,49.0,183.0,True,0,https://cucumber.io/docs/gherkin/,cucumber.io,False,,,,,,https://github.com/cucumber/gherkin-ruby,https://github.com/cucumber/cucumber/blob/master/gherkin/CHANGELOG.md,,https://github.com/cucumber/gherkin
omniauth-saml,2.2.5,65429417,https://github.com/omniauth/omniauth-saml/blob/master/README.md,rubygems:custom_doc_site,7.7,2.0,26.0,True,0,https://github.com/omniauth/omniauth-saml/blob/master/README.md,github.com,False,,,,,,https://github.com/omniauth/omniauth-saml,,,https://github.com/omniauth/omniauth-saml
thrift,0.24.0,65402518,https://thrift.apache.org/docs/,rubygems:custom_doc_site,12.7,79.0,622.0,True,0,https://thrift.apache.org/docs/,thrift.apache.org,False,,,,,,https://thrift.apache.org,https://github.com/apache/thrift/blob/master/CHANGES.md,,https://github.com/apache/thrift
sys-filesystem,1.6.0,64748449,https://github.com/djberg96/sys-filesystem/wiki,rubygems:custom_doc_site,60.9,28.0,46.0,True,0,https://github.com/djberg96/sys-filesystem/wiki,github.com,False,,,,,,https://github.com/djberg96/sys-filesystem,https://github.com/djberg96/sys-filesystem/blob/main/CHANGES.md,,https://github.com/djberg96/sys-filesystem
friendly_id,5.7.0,58759564,http://norman.github.io/friendly_id/file.Guide.html,rubygems:custom_doc_site,32.4,34.0,105.0,True,0,http://norman.github.io/friendly_id/file.Guide.html,norman.github.io,False,,,,,,https://github.com/norman/friendly_id,,,https://github.com/norman/friendly_id
net-ssh-gateway,2.0.0,58358618,http://net-ssh.github.com/net-ssh-gateway,rubygems:custom_doc_site,100.0,9.0,9.0,True,0,http://net-ssh.github.com/net-ssh-gateway,net-ssh.github.com,False,,,,,,https://github.com/net-ssh/net-ssh-gateway,,,https://github.com/net-ssh/net-ssh-gateway
chef-utils,19.3.15,56719421,https://github.com/chef/chef/tree/main/chef-utils/README.md,rubygems:custom_doc_site,95.6,172.0,180.0,False,0,https://github.com/chef/chef/tree/main/chef-utils/README.md,github.com,False,,,,,,https://github.com/chef/chef/tree/main/chef-utils,https://github.com/chef/chef/blob/main/CHANGELOG.md,,https://github.com/chef/chef
rmagick,7.1.4,56210915,https://rmagick.github.io/,rubygems:custom_doc_site,45.8,168.0,367.0,True,0,https://rmagick.github.io/,rmagick.github.io,False,,,,,,https://github.com/rmagick/rmagick,https://github.com/rmagick/rmagick/blob/main/CHANGELOG.md,,https://github.com/rmagick/rmagick
chef-config,19.3.15,56094767,https://github.com/chef/chef/tree/main/chef-config/README.md,rubygems:custom_doc_site,52.0,53.0,102.0,False,0,https://github.com/chef/chef/tree/main/chef-config/README.md,github.com,False,,,,,,https://github.com/chef/chef/tree/main/chef-config,https://github.com/chef/chef/blob/main/CHANGELOG.md,,https://github.com/chef/chef
einhorn,1.1.1,55866731,https://github.com/contribsys/einhorn/wiki,rubygems:custom_doc_site,10.5,23.0,220.0,True,0,https://github.com/contribsys/einhorn/wiki,github.com,False,,,,,,https://github.com/contribsys/einhorn,https://github.com/contribsys/einhorn/blob/main/Changes.md,,https://github.com/contribsys/einhorn
sys-uname,1.5.1,54253864,https://github.com/djberg96/sys-uname/wiki,rubygems:custom_doc_site,93.1,27.0,29.0,True,1,https://github.com/djberg96/sys-uname/wiki,github.com,False,,,,,,https://github.com/djberg96/sys-uname,https://github.com/djberg96/sys-uname/blob/main/CHANGES.md,,https://github.com/djberg96/sys-uname
arbre,2.2.1,53837170,https://activeadmin.github.io/arbre/,rubygems:custom_doc_site,8.0,9.0,113.0,True,10,https://activeadmin.github.io/arbre/,activeadmin.github.io,False,,,,,,https://github.com/activeadmin/arbre,,,https://github.com/activeadmin/arbre
rspec-collection_matchers,1.2.1,53170144,https://rspec.info/documentation/,rubygems:custom_doc_site,16.1,5.0,31.0,True,0,https://rspec.info/documentation/,rspec.info,False,,,,,,https://github.com/rspec/rspec-collection_matchers,https://github.com/rspec/rspec-collection_matchers/blob/v1.2.1/Changelog.md,,https://github.com/rspec/rspec-collection_matchers
async,2.45.1,52166088,https://socketry.github.io/async/,rubygems:custom_doc_site,75.5,219.0,290.0,True,0,https://socketry.github.io/async/,socketry.github.io,False,,,,,,https://github.com/socketry/async,https://github.com/socketry/async/blob/main/releases.md,,https://github.com/socketry/async
console,1.37.0,51550072,https://socketry.github.io/console/,rubygems:custom_doc_site,79.7,145.0,182.0,True,0,https://socketry.github.io/console/,socketry.github.io,False,,,,,,https://github.com/socketry/console,,,https://github.com/socketry/console
facter,4.10.0,50736887,http://docs.puppetlabs.com,rubygems:custom_doc_site,7.3,144.0,1976.0,False,3,http://docs.puppetlabs.com,docs.puppetlabs.com,False,,,,,,https://github.com/puppetlabs/facter,,http://projects.puppetlabs.com/projects/puppet/wiki,https://github.com/puppetlabs/facter
rubocop-rspec_rails,2.32.0,50486219,https://docs.rubocop.org/rubocop-rspec_rails/,rubygems:custom_doc_site,10.7,11.0,103.0,True,0,https://docs.rubocop.org/rubocop-rspec_rails/,docs.rubocop.org,False,,,,,,https://github.com/rubocop/rubocop-rspec_rails,https://github.com/rubocop/rubocop-rspec_rails/blob/master/CHANGELOG.md,,https://github.com/rubocop/rubocop-rspec_rails
table_print,1.5.7,50331418,https://github.com/arches/table_print/,rubygems:custom_doc_site,3.2,3.0,93.0,True,0,https://github.com/arches/table_print/,github.com,False,,,,,,http://tableprintgem.com,,,https://github.com/arches/table_print
airbrake,13.0.5,50118429,https://github.com/airbrake/airbrake#airbrake,rubygems:custom_doc_site,26.1,36.0,138.0,False,0,https://github.com/airbrake/airbrake#airbrake,github.com,False,,,,,,https://airbrake.io,,https://github.com/airbrake/airbrake/wiki,https://github.com/airbrake/airbrake
uri_template,0.7.0,49981842,http://hannesg.github.com/uri_template/doc/,rubygems:custom_doc_site,29.2,47.0,161.0,True,0,http://hannesg.github.com/uri_template/doc/,hannesg.github.com,False,,,,,,http://github.com/hannesg/uri_template,,,https://github.com/hannesg/uri_template
flipper-active_support_cache_store,1.4.2,49361937,https://www.flippercloud.io/docs,rubygems:custom_doc_site,0.0,0.0,10.0,False,0,https://www.flippercloud.io/docs,flippercloud.io,False,,,,,,https://www.flippercloud.io,https://github.com/flippercloud/flipper/releases/tag/v1.4.2,,https://github.com/flippercloud/flipper
mongoid,9.1.0,48550445,https://www.mongodb.com/docs/mongoid/,rubygems:custom_doc_site,79.6,1752.0,2201.0,True,0,https://www.mongodb.com/docs/mongoid/,mongodb.com,False,,,,,,https://mongoid.org/,https://github.com/mongodb/mongoid/releases,,https://github.com/mongodb/mongoid
choice,0.2.0,48165997,http://defunkt.github.com/choice/,rubygems:custom_doc_site,95.7,44.0,46.0,True,0,http://defunkt.github.com/choice/,defunkt.github.com,False,,,,,,http://www.github.com/defunkt/choice,,,https://github.com/defunkt/choice
compass,1.0.3,47796239,http://compass-style.org/docs/,rubygems:custom_doc_site,17.0,94.0,554.0,False,0,http://compass-style.org/docs/,compass-style.org,False,,,,,,http://compass-style.org,,http://wiki.github.com/chriseppstein/compass/,https://github.com/chriseppstein/compass
sysexits,1.2.0,47714514,http://deveiate.org/code/sysexits,rubygems:custom_doc_site,100.0,3.0,3.0,True,0,http://deveiate.org/code/sysexits,deveiate.org,False,,,,,,https://bitbucket.org/ged/sysexits,,,
cucumber-gherkin,42.0.1,47424327,https://cucumber.io/docs/gherkin/,rubygems:custom_doc_site,27.6,54.0,196.0,True,0,https://cucumber.io/docs/gherkin/,cucumber.io,False,,,,,,https://github.com/cucumber/gherkin,https://github.com/cucumber/gherkin/blob/main/CHANGELOG.md,,https://github.com/cucumber/gherkin
rails-erd,2.2.0,47120539,http://rails-erd.rubyforge.org/doc/,rubygems:custom_doc_site,34.5,69.0,200.0,True,0,http://rails-erd.rubyforge.org/doc/,rails-erd.rubyforge.org,False,,,,,,https://github.com/voormedia/rails-erd,,,https://github.com/voormedia/rails-erd
google-cloud-pubsub,3.4.0,46945064,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-pubsub/latest,rubygems:custom_doc_site,57.7,172.0,298.0,False,0,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-pubsub/latest,googlecloudplatform.github.io,False,,,,,,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-pubsub,,,https://github.com/googleapis/google-cloud-ruby
fiber-storage,1.0.1,46769224,https://ioquatix.github.io/fiber-storage/,rubygems:custom_doc_site,77.8,7.0,9.0,True,0,https://ioquatix.github.io/fiber-storage/,ioquatix.github.io,False,,,,,,https://github.com/ioquatix/fiber-storage,,,https://github.com/ioquatix/fiber-storage
gitaly,19.3.1,44234667,https://gitlab-org.gitlab.io/gitaly,rubygems:custom_doc_site,,0.0,0.0,False,0,https://gitlab-org.gitlab.io/gitaly,gitlab-org.gitlab.io,False,,,,,,https://gitlab.com/gitlab-org/gitaly,,,
fog-radosgw,0.0.5,44172378,https://github.com/fog/fog-radosgw/blob/master/README.md,rubygems:custom_doc_site,4.2,2.0,48.0,True,0,https://github.com/fog/fog-radosgw/blob/master/README.md,github.com,False,,,,,,https://github.com/fog/fog-radosgw,,,https://github.com/fog/fog-radosgw
cucumber-cucumber-expressions,20.1.0,43412795,https://github.com/cucumber/cucumber-expressions#readme,rubygems:custom_doc_site,0.9,1.0,111.0,False,0,https://github.com/cucumber/cucumber-expressions#readme,github.com,False,,,,,,https://github.com/cucumber/cucumber-expressions,https://github.com/cucumber/cucumber-expressions/blob/main/CHANGELOG.md,,https://github.com/cucumber/cucumber-expressions
pagy,43.6.2,42531318,https://ddnexus.github.io/pagy,rubygems:custom_doc_site,30.3,60.0,198.0,False,0,https://ddnexus.github.io/pagy,ddnexus.github.io,False,,,,,,https://github.com/ddnexus/pagy,https://ddnexus.github.io/pagy/changelog/,,https://github.com/ddnexus/pagy
watir,7.3.0,42255548,http://watir.com/,rubygems:custom_doc_site,31.1,285.0,915.0,True,0,http://watir.com/,watir.com,False,,,,,,https://github.com/watir/watir,,http://wiki.openqa.org/display/WTR/Project+Home,https://github.com/watir/watir
google-apis-generator,0.19.0,41224455,https://googleapis.dev/ruby/google-apis-generator/v0.19.0,rubygems:custom_doc_site,36.7,29.0,79.0,False,0,https://googleapis.dev/ruby/google-apis-generator/v0.19.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/google-apis-generator/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
net-http-digest_auth,1.4.1,41003698,http://seattlerb.rubyforge.org/net-http-digest_auth,rubygems:custom_doc_site,0.0,0.0,7.0,True,0,http://seattlerb.rubyforge.org/net-http-digest_auth,seattlerb.rubyforge.org,False,,,,,,http://github.com/drbrain/net-http-digest_auth,,,https://github.com/drbrain/net-http-digest_auth
google-apis-discovery_v1,0.21.0,40942873,https://googleapis.dev/ruby/google-apis-discovery_v1/v0.21.0,rubygems:custom_doc_site,50.0,23.0,46.0,False,0,https://googleapis.dev/ruby/google-apis-discovery_v1/v0.21.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-discovery_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
ox,2.14.29,39995611,http://www.ohler.com/ox/doc/index.html,rubygems:custom_doc_site,55.4,31.0,56.0,True,0,http://www.ohler.com/ox/doc/index.html,ohler.com,False,,,,,,http://www.ohler.com/ox/,https://github.com/ohler55/ox/blob/master/CHANGELOG.md,,https://github.com/ohler55/ox
honeybadger,6.9.1,39985119,https://docs.honeybadger.io/lib/ruby/,rubygems:custom_doc_site,34.0,339.0,996.0,True,0,https://docs.honeybadger.io/lib/ruby/,docs.honeybadger.io,False,,,,,,https://www.honeybadger.io/for/ruby/,https://github.com/honeybadger-io/honeybadger-ruby/blob/master/CHANGELOG.md,,https://github.com/honeybadger-io/honeybadger-ruby
i18n-js,4.2.4,39687094,https://github.com/fnando/i18n-js/tree/v4.2.4/README.md,rubygems:custom_doc_site,6.7,7.0,105.0,True,0,https://github.com/fnando/i18n-js/tree/v4.2.4/README.md,github.com,False,,,,,,https://github.com/fnando/i18n-js,https://github.com/fnando/i18n-js/tree/v4.2.4/CHANGELOG.md,,https://github.com/fnando/i18n-js
ruby-next-core,1.2.1,38859611,https://github.com/ruby-next/ruby-next/blob/master/README.md,rubygems:custom_doc_site,6.3,55.0,872.0,True,0,https://github.com/ruby-next/ruby-next/blob/master/README.md,github.com,False,,,,,,https://github.com/ruby-next/ruby-next,https://github.com/ruby-next/ruby-next/blob/master/CHANGELOG.md,,https://github.com/ruby-next/ruby-next
io-event,1.21.1,38773082,https://socketry.github.io/io-event/,rubygems:custom_doc_site,81.3,74.0,91.0,True,0,https://socketry.github.io/io-event/,socketry.github.io,False,,,,,,https://github.com/socketry/io-event,,,https://github.com/socketry/io-event
rubocop-minitest,0.40.0,38142021,https://docs.rubocop.org/rubocop-minitest/0.40,rubygems:custom_doc_site,5.1,9.0,175.0,True,0,https://docs.rubocop.org/rubocop-minitest/0.40,docs.rubocop.org,False,,,,,,https://docs.rubocop.org/rubocop-minitest/,https://github.com/rubocop/rubocop-minitest/blob/master/CHANGELOG.md,,https://github.com/rubocop/rubocop-minitest
flipper-ui,1.4.2,37501242,https://www.flippercloud.io/docs,rubygems:custom_doc_site,30.2,26.0,86.0,False,0,https://www.flippercloud.io/docs,flippercloud.io,False,,,,,,https://www.flippercloud.io,https://github.com/flippercloud/flipper/releases/tag/v1.4.2,,https://github.com/flippercloud/flipper
pact,2.0.2,36876365,https://github.com/pact-foundation/pact-ruby/blob/master/README.md,rubygems:custom_doc_site,1.1,4.0,374.0,False,0,https://github.com/pact-foundation/pact-ruby/blob/master/README.md,github.com,False,,,,,,https://github.com/pact-foundation/pact-ruby,https://github.com/pact-foundation/pact-ruby/blob/master/CHANGELOG.md,,https://github.com/realestate-com-au/pact
chef-handler-datadog,0.16.0,36736731,http://docs.datadoghq.com/guides/chef/#deployhandler,rubygems:custom_doc_site,74.4,29.0,39.0,True,0,http://docs.datadoghq.com/guides/chef/#deployhandler,docs.datadoghq.com,False,,,,,,http://www.datadoghq.com/,,,https://github.com/datadog/chef-handler-datadog
ruby-lsp,0.26.11,36079739,https://shopify.github.io/ruby-lsp/,rubygems:custom_doc_site,93.7,1006.0,1074.0,True,0,https://shopify.github.io/ruby-lsp/,shopify.github.io,False,,,,,,https://github.com/Shopify/ruby-lsp,,,https://github.com/shopify/ruby-lsp
omniauth_openid_connect,0.8.0,35440258,https://github.com/omniauth/omniauth_openid_connect/tree/v0.8.0#readme,rubygems:custom_doc_site,7.0,3.0,43.0,True,0,https://github.com/omniauth/omniauth_openid_connect/tree/v0.8.0#readme,github.com,False,,,,,,https://github.com/m0n9oose/omniauth_openid_connect,https://github.com/omniauth/omniauth_openid_connect/releases,,https://github.com/omniauth/omniauth_openid_connect
flay,2.14.4,33292726,http://docs.seattlerb.org/flay/,rubygems:custom_doc_site,0.0,0.0,44.0,True,0,http://docs.seattlerb.org/flay/,docs.seattlerb.org,False,,,,,,http://ruby.sadi.st/,,,https://github.com/seattlerb/flay
cucumber-rails,4.1.0,32786117,https://cucumber.io/docs,rubygems:custom_doc_site,5.5,3.0,55.0,True,0,https://cucumber.io/docs,cucumber.io,False,,,,,,https://cucumber.io,https://github.com/cucumber/cucumber-rails/blob/v4.1.0/CHANGELOG.md,,https://github.com/cucumber/cucumber-rails
passenger,6.2.0,32692435,https://www.phusionpassenger.com/docs/,rubygems:custom_doc_site,15.7,202.0,1283.0,True,14,https://www.phusionpassenger.com/docs/,phusionpassenger.com,False,,,,,,https://www.phusionpassenger.com/,https://github.com/phusion/passenger/blob/stable-6.2/CHANGELOG,https://github.com/phusion/passenger/wiki,https://github.com/phusion/passenger
google-apis-compute_v1,0.154.0,32577951,https://googleapis.dev/ruby/google-apis-compute_v1/v0.153.0,rubygems:custom_doc_site,62.6,2504.0,4002.0,False,0,https://googleapis.dev/ruby/google-apis-compute_v1/v0.153.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-compute_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
google-apis-dns_v1,0.55.0,32512878,https://googleapis.dev/ruby/google-apis-dns_v1/v0.55.0,rubygems:custom_doc_site,60.6,109.0,180.0,False,0,https://googleapis.dev/ruby/google-apis-dns_v1/v0.55.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-dns_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
google-apis-monitoring_v3,0.85.0,32314481,https://googleapis.dev/ruby/google-apis-monitoring_v3/v0.85.0,rubygems:custom_doc_site,58.4,187.0,320.0,False,0,https://googleapis.dev/ruby/google-apis-monitoring_v3/v0.85.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-monitoring_v3/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
google-apis-pubsub_v1,0.71.0,32163898,https://googleapis.dev/ruby/google-apis-pubsub_v1/v0.70.0,rubygems:custom_doc_site,61.6,117.0,190.0,False,0,https://googleapis.dev/ruby/google-apis-pubsub_v1/v0.70.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-pubsub_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
amatch,0.7.0,31805530,http://flori.github.com/amatch/doc/index.html,rubygems:custom_doc_site,0.0,0.0,54.0,True,0,http://flori.github.com/amatch/doc/index.html,flori.github.com,False,,,,,,http://github.com/flori/amatch,,,https://github.com/flori/amatch
google-apis-sqladmin_v1beta4,0.105.0,31789647,https://googleapis.dev/ruby/google-apis-sqladmin_v1beta4/v0.104.0,rubygems:custom_doc_site,59.6,243.0,408.0,False,0,https://googleapis.dev/ruby/google-apis-sqladmin_v1beta4/v0.104.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-sqladmin_v1beta4/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
hirb,0.7.3,31474105,http://tagaholic.me/hirb/doc/,rubygems:custom_doc_site,27.3,56.0,205.0,True,0,http://tagaholic.me/hirb/doc/,tagaholic.me,False,,,,,,http://tagaholic.me/hirb/,,,
waterdrop,2.10.4,31368797,https://karafka.io/docs/#waterdrop,rubygems:custom_doc_site,90.9,199.0,219.0,True,0,https://karafka.io/docs/#waterdrop,karafka.io,False,,,,,,https://karafka.io,https://karafka.io/docs/Changelog-WaterDrop,,https://github.com/karafka/waterdrop
puppet,8.10.0,30601088,http://docs.puppetlabs.com,rubygems:custom_doc_site,34.7,3516.0,10128.0,True,0,http://docs.puppetlabs.com,docs.puppetlabs.com,False,,,,,,https://github.com/puppetlabs/puppet,,http://projects.puppetlabs.com/projects/puppet/wiki,https://github.com/puppetlabs/puppet
cucumber-expressions,8.3.0,30223926,https://cucumber.io/docs/cucumber/cucumber-expressions/,rubygems:custom_doc_site,1.4,1.0,70.0,True,0,https://cucumber.io/docs/cucumber/cucumber-expressions/,cucumber.io,False,,,,,,https://github.com/cucumber/cucumber-expressions-ruby#readme,https://github.com/cucumber/cucumber/blob/master/cucumber-expressions/CHANGELOG.md,,https://github.com/cucumber/cucumber
log4r,1.1.10,29749862,http://log4r.rubyforge.org/,rubygems:custom_doc_site,29.3,73.0,249.0,True,13,http://log4r.rubyforge.org/,log4r.rubyforge.org,False,,,,,,http://log4r.rubyforge.org,,,
avro,1.12.2,29659983,https://avro.apache.org/docs/1.12.2/,rubygems:custom_doc_site,12.5,34.0,271.0,False,0,https://avro.apache.org/docs/1.12.2/,avro.apache.org,False,,,,,,https://avro.apache.org/,,,https://github.com/apache/avro
google-apis-sheets_v4,0.48.0,29425074,https://googleapis.dev/ruby/google-apis-sheets_v4/v0.48.0,rubygems:custom_doc_site,51.4,279.0,543.0,False,0,https://googleapis.dev/ruby/google-apis-sheets_v4/v0.48.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-sheets_v4/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
hashids,1.0.6,29357422,https://github.com/peterhellberg/hashids.rb/blob/master/README.md,rubygems:custom_doc_site,0.0,0.0,18.0,True,0,https://github.com/peterhellberg/hashids.rb/blob/master/README.md,github.com,False,,,,,,https://github.com/peterhellberg/hashids.rb,,,https://github.com/peterhellberg/hashids.rb
