gem,version,downloads,best_doc_url,doc_source,doc_coverage_pct,methods_documented,methods_total,has_readme,doc_dir_files,link_docs,docs_host,doc_is_autogen,gh_docs_dir,gh_site_config,gh_has_wiki,gh_has_pages,gh_homepage,link_home,link_changelog,link_wiki,github_url
zhexdump,0.3.0,6241468,https://www.rubydoc.info/gems/zhexdump/0.3.0,rubygems:generated_from_comments,25.0,1.0,4.0,True,0,https://www.rubydoc.info/gems/zhexdump/0.3.0,rubydoc.info,True,,,,,,,,,
jekyll-theme-architect,0.2.0,6235858,https://github.com/pages-themes/architect,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/jekyll-theme-architect/0.2.0,rubydoc.info,True,,,,,,https://github.com/pages-themes/architect,,,https://github.com/pages-themes/architect
jekyll-theme-modernist,0.2.0,6230854,https://github.com/pages-themes/modernist,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/jekyll-theme-modernist/0.2.0,rubydoc.info,True,,,,,,https://github.com/pages-themes/modernist,,,https://github.com/pages-themes/modernist
jekyll-theme-time-machine,0.2.0,6229180,https://github.com/pages-themes/time-machine,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/jekyll-theme-time-machine/0.2.0,rubydoc.info,True,,,,,,https://github.com/pages-themes/time-machine,,,https://github.com/pages-themes/time-machine
readline,0.0.4,6228705,https://github.com/ruby/readline,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/readline/0.0.4,rubydoc.info,True,,,,,,https://github.com/ruby/readline,,,https://github.com/ruby/readline
paypal-sdk-core,0.3.6,6228190,https://developer.paypal.com,rubygems:project_site,47.9,103.0,215.0,True,0,https://www.rubydoc.info/gems/paypal-sdk-core/0.3.6,rubydoc.info,True,,,,,,https://developer.paypal.com,,,https://github.com/paypal/sdk-core-ruby
jekyll-theme-slate,0.2.0,6226989,https://github.com/pages-themes/slate,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/jekyll-theme-slate/0.2.0,rubydoc.info,True,,,,,,https://github.com/pages-themes/slate,,,https://github.com/pages-themes/slate
jekyll-theme-midnight,0.2.0,6225413,https://github.com/pages-themes/midnight,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/jekyll-theme-midnight/0.2.0,rubydoc.info,True,,,,,,https://github.com/pages-themes/midnight,,,https://github.com/pages-themes/midnight
jekyll-theme-tactile,0.2.0,6222814,https://github.com/pages-themes/tactile,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/jekyll-theme-tactile/0.2.0,rubydoc.info,True,,,,,,https://github.com/pages-themes/tactile,,,https://github.com/pages-themes/tactile
jekyll-theme-merlot,0.2.0,6220768,https://github.com/pages-themes/merlot,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/jekyll-theme-merlot/0.2.0,rubydoc.info,True,,,,,,https://github.com/pages-themes/merlot,,,https://github.com/pages-themes/merlot
jekyll-theme-leap-day,0.2.0,6220246,https://github.com/pages-themes/leap-day,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/jekyll-theme-leap-day/0.2.0,rubydoc.info,True,,,,,,https://github.com/pages-themes/leap-day,,,https://github.com/pages-themes/leap-day
jekyll-theme-dinky,0.2.0,6218623,https://github.com/pages-themes/dinky,gem:readme_only,,0.0,0.0,True,0,https://www.rubydoc.info/gems/jekyll-theme-dinky/0.2.0,rubydoc.info,True,,,,,,https://github.com/pages-themes/dinky,,,https://github.com/pages-themes/dinky
twitter-text,3.1.0,6125542,http://twitter.com,rubygems:project_site,35.3,24.0,68.0,True,0,,,False,,,,,,http://twitter.com,,,https://github.com/twitter/twitter-text
faraday-encoding,0.0.6,6119682,https://www.rubydoc.info/gems/faraday-encoding/0.0.6,rubygems:generated_from_comments,66.7,4.0,6.0,True,0,https://www.rubydoc.info/gems/faraday-encoding/0.0.6,rubydoc.info,True,,,,,,https://github.com/ma2gedev/faraday-encoding,,,https://github.com/ma2gedev/faraday-encoding
jekyll-commonmark-ghpages,0.5.1,6101274,https://github.com/github/jekyll-commonmark-ghpages,gem:readme_only,0.0,0.0,7.0,True,0,https://www.rubydoc.info/gems/jekyll-commonmark-ghpages/0.5.1,rubydoc.info,True,,,,,,https://github.com/github/jekyll-commonmark-ghpages,,,https://github.com/github/jekyll-commonmark-ghpages
sprite-factory,1.7.1,6090837,https://github.com/jakesgordon/sprite-factory,gem:readme_only,0.0,0.0,76.0,True,0,https://www.rubydoc.info/gems/sprite-factory/1.7.1,rubydoc.info,True,,,,,,https://github.com/jakesgordon/sprite-factory,,,https://github.com/jakesgordon/sprite-factory
flag_shih_tzu,1.0.5,6087140,https://flag-shih-tzu.galtzo.com,rubygems:project_site,10.0,10.0,100.0,True,0,https://www.rubydoc.info/gems/flag_shih_tzu/1.0.5,rubydoc.info,True,,,,,,https://flag-shih-tzu.galtzo.com,https://github.com/galtzo-floss/flag_shih_tzu/blob/v1.0.5/CHANGELOG.md,https://github.com/galtzo-floss/flag_shih_tzu/wiki,https://github.com/pboling/flag_shih_tzu
ratelimit,1.1.0,6036244,http://rubydoc.info/github/ejfinneran/ratelimit/frames,rubygems:generated_from_comments,81.8,9.0,11.0,True,0,http://rubydoc.info/github/ejfinneran/ratelimit/frames,rubydoc.info,True,,,,,,https://github.com/ejfinneran/ratelimit,,,https://github.com/ejfinneran/ratelimit
nesty,1.0.2,5966052,https://github.com/skorks/nesty,gem:readme_only,0.0,0.0,3.0,True,0,,,False,,,,,,https://github.com/skorks/nesty,,,https://github.com/skorks/nesty
remote_syslog_logger,1.0.4,5949362,https://github.com/papertrail/remote_syslog_logger,gem:readme_only,0.0,0.0,4.0,True,0,https://www.rubydoc.info/gems/remote_syslog_logger/1.0.4,rubydoc.info,True,,,,,,https://github.com/papertrail/remote_syslog_logger,,,https://github.com/papertrail/remote_syslog_logger
servolux,0.13.0,5942778,http://rdoc.info/projects/TwP/servolux,rubygems:generated_from_comments,71.3,107.0,150.0,True,0,http://rdoc.info/projects/TwP/servolux,rdoc.info,True,,,,,,http://rubygems.org/gems/servolux,,http://wiki.github.com/TwP/servolux,https://github.com/twp/servolux
patron,0.13.4,5930697,https://www.rubydoc.info/gems/patron/0.13.4,rubygems:generated_from_comments,80.0,40.0,50.0,True,0,https://www.rubydoc.info/gems/patron/0.13.4,rubydoc.info,True,,,,,,https://github.com/toland/patron,,,https://github.com/toland/patron
jruby-jars,10.1.1.0,5911905,https://github.com/jruby/jruby,gem:readme_only,0.0,0.0,2.0,True,0,https://www.rubydoc.info/gems/jruby-jars/10.1.1.0,rubydoc.info,True,,,,,,https://github.com/jruby/jruby/tree/master/maven/jruby-jars,,,https://github.com/jruby/jruby
valvat,2.0.1,5890780,https://github.com/yolk/valvat/blob/master/README.md,rubygems:custom_doc_site,2.9,5.0,171.0,False,0,https://github.com/yolk/valvat/blob/master/README.md,github.com,False,,,,,,https://github.com/yolk/valvat,https://github.com/yolk/valvat/blob/master/CHANGES.md,,https://github.com/yolk/valvat
activerecord-jdbc-adapter,72.1,5879599,https://github.com/jruby/activerecord-jdbc-adapter/wiki,github:wiki,,,,False,0,https://www.rubydoc.info/gems/activerecord-jdbc-adapter/51.0,rubydoc.info,True,,,1.0,0.0,,https://github.com/jruby/activerecord-jdbc-adapter,,,https://github.com/jruby/activerecord-jdbc-adapter
yabeda-sidekiq,0.12.0,5871643,https://rubydoc.info/gems/yabeda-sidekiq,rubygems:generated_from_comments,12.5,1.0,8.0,True,0,,,False,,,,,,https://github.com/yabeda-rb/yabeda-sidekiq,https://github.com/yabeda-rb/yabeda-sidekiq/blob/master/CHANGELOG.md,,https://github.com/yabeda-rb/yabeda-sidekiq
manpages,0.7.0,5870732,https://github.com/bitboxer/manpages,gem:readme_only,0.0,0.0,21.0,True,0,https://www.rubydoc.info/gems/manpages/0.7.0,rubydoc.info,True,,,,,,https://github.com/bitboxer/manpages,,,https://github.com/bitboxer/manpages
rinda,0.2.0,5802710,https://rubydoc.info/gems/rinda,rubygems:generated_from_comments,2.1,2.0,97.0,True,0,,,False,,,,,,https://github.com/ruby/rinda,,,https://github.com/ruby/rinda
aruba,2.4.1,5781193,https://www.rubydoc.info/gems/aruba,rubygems:generated_from_comments,51.2,200.0,391.0,True,0,https://www.rubydoc.info/gems/aruba,rubydoc.info,True,,,,,,https://github.com/cucumber/aruba,https://www.rubydoc.info/gems/aruba/file/CHANGELOG.md,,https://github.com/cucumber/aruba
active_record_doctor,2.0.1,5763791,https://www.rubydoc.info/gems/active_record_doctor/2.0.1,rubygems:generated_from_comments,2.6,4.0,156.0,True,0,https://www.rubydoc.info/gems/active_record_doctor/2.0.1,rubydoc.info,True,,,,,,https://github.com/gregnavis/active_record_doctor,,,https://github.com/gregnavis/active_record_doctor
dartsass-rails,0.5.1,5747299,https://github.com/rails/dartsass-rails,gem:readme_only,0.0,0.0,4.0,True,0,,,False,,,,,,https://github.com/rails/dartsass-rails,,,https://github.com/rails/dartsass-rails
jekyll-commonmark,1.4.0,5739208,https://github.com/pathawks/jekyll-commonmark,gem:readme_only,0.0,0.0,9.0,True,0,https://www.rubydoc.info/gems/jekyll-commonmark/1.4.0,rubydoc.info,True,,,,,,https://github.com/jekyll/jekyll-commonmark,,,https://github.com/pathawks/jekyll-commonmark
hiredis-client,0.30.1,5736360,https://github.com/redis-rb/redis-client,gem:readme_only,0.0,0.0,21.0,True,0,,,False,,,,,,https://github.com/redis-rb/redis-client,https://github.com/redis-rb/redis-client/blob/master/CHANGELOG.md,,https://github.com/redis-rb/redis-client
doorkeeper-i18n,5.2.9,5723418,https://github.com/doorkeeper-gem/doorkeeper-i18n,gem:readme_only,0.0,0.0,2.0,True,0,,,False,,,,,,https://github.com/doorkeeper-gem/doorkeeper-i18n,,,https://github.com/doorkeeper-gem/doorkeeper-i18n
repl_type_completor,0.1.16,5631595,https://rubydoc.info/gems/repl_type_completor,rubygems:generated_from_comments,0.8,2.0,261.0,True,0,,,False,,,,,,https://github.com/ruby/repl_type_completor,,,https://github.com/ruby/repl_type_completor
squasher,0.8.0,5608212,https://github.com/jalkoby/squasher,gem:readme_only,0.0,0.0,55.0,True,0,https://www.rubydoc.info/gems/squasher/0.8.0,rubydoc.info,True,,,,,,https://github.com/jalkoby/squasher,,,https://github.com/jalkoby/squasher
ahoy_email,4.0.0,5564413,https://www.rubydoc.info/gems/ahoy_email/4.0.0,rubygems:generated_from_comments,9.0,6.0,67.0,True,0,https://www.rubydoc.info/gems/ahoy_email/4.0.0,rubydoc.info,True,,,,,,https://github.com/ankane/ahoy_email,,,https://github.com/ankane/ahoy_email
line-bot-api,2.10.0,5519164,https://line.github.io/line-bot-sdk-ruby/,rubygems:custom_doc_site,96.2,1456.0,1514.0,True,0,https://line.github.io/line-bot-sdk-ruby/,line.github.io,False,,,,,,https://github.com/line/line-bot-sdk-ruby,https://github.com/line/line-bot-sdk-ruby/releases,,https://github.com/line/line-bot-sdk-ruby
git_diff,0.4.3,5495986,https://github.com/anolson/git_diff,gem:readme_only,0.0,0.0,68.0,True,0,https://www.rubydoc.info/gems/git_diff/0.4.3,rubydoc.info,True,,,,,,,,,https://github.com/anolson/git_diff
bluecloth,2.2.0,5434568,http://deveiate.org/code/bluecloth/,rubygems:custom_doc_site,100.0,3.0,3.0,True,0,http://deveiate.org/code/bluecloth/,deveiate.org,False,,,,,,http://deveiate.org/projects/BlueCloth,,http://deveiate.org/projects/BlueCloth/wiki,
mission_control-jobs,1.2.0,5430283,https://rubydoc.info/gems/mission_control-jobs,rubygems:generated_from_comments,5.8,22.0,377.0,True,0,,,False,,,,,,https://github.com/rails/mission_control-jobs,,,https://github.com/rails/mission_control-jobs
open-uri,0.5.0,5402262,https://rubydoc.info/gems/open-uri,rubygems:generated_from_comments,20.0,5.0,25.0,True,0,,,False,,,,,,https://github.com/ruby/open-uri,,,https://github.com/athlite/open-uri
web-push,3.1.0,5400671,https://www.rubydoc.info/gems/web-push/3.1.0,rubygems:generated_from_comments,9.4,5.0,53.0,True,0,https://www.rubydoc.info/gems/web-push/3.1.0,rubydoc.info,True,,,,,,https://github.com/pushpad/web-push,,,https://github.com/pushpad/web-push
vernier,1.11.0,5381539,https://rubydoc.info/gems/vernier,rubygems:generated_from_comments,2.9,6.0,210.0,True,0,,,False,,,,,,https://github.com/jhawthorn/vernier,,,https://github.com/jhawthorn/vernier
mqtt,0.7.0,5331363,http://rubydoc.info/gems/mqtt/frames,rubygems:generated_from_comments,62.0,124.0,200.0,True,0,http://rubydoc.info/gems/mqtt/frames,rubydoc.info,True,,,,,,https://github.com/njh/ruby-mqtt,,,https://github.com/njh/ruby-mqtt
jruby-rack,2.0.0,5311090,http://jruby.org,rubygems:project_site,0.0,0.0,1.0,True,0,https://www.rubydoc.info/gems/jruby-rack/1.2.7,rubydoc.info,True,,,,,,http://jruby.org,,,https://github.com/jruby/jruby-rack
fakeweb,1.3.0,5306233,http://fakeweb.rubyforge.org,rubygems:custom_doc_site,18.8,9.0,48.0,True,0,http://fakeweb.rubyforge.org,fakeweb.rubyforge.org,False,,,,,,http://github.com/chrisk/fakeweb,,,https://github.com/chrisk/fakeweb
brotli,0.8.0,5297438,https://github.com/miyucy/brotli,gem:readme_only,0.0,0.0,26.0,True,0,https://www.rubydoc.info/gems/brotli/0.8.0,rubydoc.info,True,,,,,,https://github.com/miyucy/brotli,,,https://github.com/miyucy/brotli
rubocop-packaging,0.6.0,5226479,https://rubydoc.info/gems/rubocop-packaging,rubygems:generated_from_comments,84.6,22.0,26.0,True,0,,,False,,,,,,https://github.com/utkarsh2102/rubocop-packaging,,,https://github.com/utkarsh2102/rubocop-packaging
nakayoshi_fork,0.0.4,5202369,https://github.com/ko1/nakayoshi_fork,gem:readme_only,0.0,0.0,1.0,True,0,https://www.rubydoc.info/gems/nakayoshi_fork/0.0.4,rubydoc.info,True,,,,,,https://github.com/ko1/nakayoshi_fork,,,https://github.com/ko1/nakayoshi_fork
license_scout,2.6.10,5195065,https://www.rubydoc.info/gems/license_scout/2.6.10,rubygems:generated_from_comments,14.7,28.0,191.0,True,0,https://www.rubydoc.info/gems/license_scout/2.6.10,rubydoc.info,True,,,,,,https://github.com/chef/license_scout,,,https://github.com/chef/license_scout
libhoney,2.4.0,5058732,https://www.rubydoc.info/gems/libhoney/2.4.0,rubygems:generated_from_comments,52.8,47.0,89.0,True,0,https://www.rubydoc.info/gems/libhoney/2.4.0,rubydoc.info,True,,,,,,https://github.com/honeycombio/libhoney-rb,,,https://github.com/honeycombio/libhoney-rb
puffing-billy,4.0.4,4998015,https://www.rubydoc.info/gems/puffing-billy/4.0.4,rubygems:generated_from_comments,20.3,26.0,128.0,True,0,https://www.rubydoc.info/gems/puffing-billy/4.0.4,rubydoc.info,True,,,,,,https://github.com/oesmith/puffing-billy,,,https://github.com/oesmith/puffing-billy
time_diff,0.3.0,4973624,https://github.com/abhidsm/time_diff,gem:readme_only,0.0,0.0,8.0,True,0,,,False,,,,,,http://github.com/abhidsm/time_diff,,,https://github.com/abhidsm/time_diff
yard-activesupport-concern,0.0.1,4960591,https://www.rubydoc.info/gems/yard-activesupport-concern/0.0.1,rubygems:generated_from_comments,100.0,2.0,2.0,True,0,https://www.rubydoc.info/gems/yard-activesupport-concern/0.0.1,rubydoc.info,True,,,,,,https://github.com/digitalcuisine/yard-activesupport-concern,,,https://github.com/digitalcuisine/yard-activesupport-concern
metasploit-payloads,2.0.253,4960337,http://www.metasploit.com,rubygems:project_site,,,,False,0,https://www.rubydoc.info/gems/metasploit-payloads/2.0.253,rubydoc.info,True,,,,,,http://www.metasploit.com,,,
omniauth-openid,2.0.2,4924838,https://railsbling.com/tags/omniauth-openid/,rubygems:project_site,0.0,0.0,9.0,True,0,https://www.rubydoc.info/gems/omniauth-openid/2.0.2,rubydoc.info,True,,,,,,https://railsbling.com/tags/omniauth-openid/,https://github.com/omniauth/omniauth-openid/blob/v2.0.2/CHANGELOG.md,https://github.com/omniauth/omniauth-openid/wiki,https://github.com/omniauth/omniauth-openid
apple_id,1.6.4,4919686,https://github.com/nov/apple_id,gem:readme_only,0.0,0.0,38.0,True,0,https://www.rubydoc.info/gems/apple_id/1.6.4,rubydoc.info,True,,,,,,https://github.com/nov/apple_id,,,https://github.com/nov/apple_id
rubytree,2.2.2,4904737,http://rubytree.anupamsg.me/rdoc/index.html,rubygems:custom_doc_site,90.0,72.0,80.0,True,0,http://rubytree.anupamsg.me/rdoc/index.html,rubytree.anupamsg.me,False,,,,,,http://rubytree.anupamsg.me,,https://github.com/evolve75/RubyTree/wiki,https://github.com/evolve75/rubytree
paypalhttp,2.0.1,4902857,,none_found,0.0,0.0,37.0,False,0,https://www.rubydoc.info/gems/paypalhttp/2.0.1,rubydoc.info,True,,,,,,,,,
simple-navigation,4.5.0,4897077,http://www.rubydoc.info/github/codeplant/simple-navigation/master/frames,rubygems:generated_from_comments,44.3,70.0,158.0,True,0,http://www.rubydoc.info/github/codeplant/simple-navigation/master/frames,rubydoc.info,True,,,,,,http://github.com/codeplant/simple-navigation,,http://wiki.github.com/codeplant/simple-navigation/,https://github.com/codeplant/simple-navigation
que,2.4.1,4894832,https://github.com/que-rb/que,gem:docs_folder,9.8,17.0,174.0,True,1,https://www.rubydoc.info/gems/que/2.4.1,rubydoc.info,True,,,,,,https://github.com/que-rb/que,,,https://github.com/que-rb/que
json-ld,3.3.2,4887254,https://ruby-rdf.github.io/json-ld,rubygems:custom_doc_site,80.0,184.0,230.0,True,0,https://ruby-rdf.github.io/json-ld,ruby-rdf.github.io,False,,,,,,https://github.com/ruby-rdf/json-ld,,,https://github.com/ruby-rdf/json-ld
model_attribute,3.2.0,4866701,https://www.rubydoc.info/gems/model_attribute/3.2.0,rubygems:generated_from_comments,15.8,3.0,19.0,True,0,https://www.rubydoc.info/gems/model_attribute/3.2.0,rubydoc.info,True,,,,,,https://github.com/yammer/model_attribute,,,https://github.com/yammer/model_attribute
openssl-ccm,1.3.0,4863369,https://rubydoc.info/gems/openssl-ccm,rubygems:generated_from_comments,27.3,3.0,11.0,True,0,,,False,,,,,,https://github.com/smalllars/openssl-ccm,,,https://github.com/smalllars/openssl-ccm
ims-lti,2.3.7,4809011,https://www.rubydoc.info/gems/ims-lti/2.3.7,rubygems:generated_from_comments,2.9,6.0,210.0,True,0,https://www.rubydoc.info/gems/ims-lti/2.3.7,rubydoc.info,True,,,,,,http://github.com/instructure/ims-lti,,,https://github.com/instructure/ims-lti
combustion,1.5.0,4744854,https://www.rubydoc.info/gems/combustion/1.5.0,rubygems:generated_from_comments,4.4,3.0,68.0,True,0,https://www.rubydoc.info/gems/combustion/1.5.0,rubydoc.info,True,,,,,,https://github.com/pat/combustion,,,https://github.com/pat/combustion
tracking_number,3.0.0,4735842,https://github.com/jkeen/tracking_number,gem:readme_only,0.0,0.0,69.0,True,0,https://www.rubydoc.info/gems/tracking_number/3.0.0,rubydoc.info,True,,,,,,http://github.com/jkeen/tracking_number,,,https://github.com/jkeen/tracking_number
pcaprub,0.13.3,4652452,https://github.com/pcaprub/pcaprub,gem:readme_only,0.0,0.0,1.0,True,0,https://www.rubydoc.info/gems/pcaprub/0.13.3,rubydoc.info,True,,,,,,https://github.com/pcaprub/pcaprub,,http://rubyforge.org/projects/pcaprub/,https://github.com/pcaprub/pcaprub
sprockets-helpers,1.4.0,4638805,https://www.rubydoc.info/gems/sprockets-helpers/1.4.0,rubygems:generated_from_comments,67.5,27.0,40.0,True,0,https://www.rubydoc.info/gems/sprockets-helpers/1.4.0,rubydoc.info,True,,,,,,https://github.com/petebrowne/sprockets-helpers,,,https://github.com/petebrowne/sprockets-helpers
honeycomb-beeline,3.1.0,4586292,https://honeycomb.io,rubygems:project_site,4.2,7.0,167.0,True,0,,,False,,,,,,https://honeycomb.io,,,https://github.com/honeycombio/beeline-ruby
gvltools,0.5.0,4585243,https://github.com/shopify/gvltools,gem:readme_only,0.0,0.0,17.0,True,0,,,False,,,,,,https://github.com/Shopify/gvltools,https://github.com/Shopify/gvltools/blob/master/CHANGELOG.md,,https://github.com/shopify/gvltools
yard-solargraph,0.1.0,4561486,https://solargraph.org,rubygems:project_site,,0.0,0.0,True,0,,,False,,,,,,https://solargraph.org,,,https://github.com/castwide/yard-solargraph
prawn-rails,1.6.0,4554660,https://github.com/cortiz/prawn-rails,gem:readme_only,0.0,0.0,7.0,True,0,,,False,,,,,,https://github.com/cortiz/prawn-rails,,https://github.com/cortiz/prawn-rails/wiki,https://github.com/cortiz/prawn-rails
m,1.7.0,4542600,http://quaran.to/m/,rubygems:custom_doc_site,13.0,7.0,54.0,True,0,http://quaran.to/m/,quaran.to,False,,,,,,https://github.com/qrush/m,,,https://github.com/qrush/m
signature,0.1.8,4527301,https://www.rubydoc.info/gems/signature/0.1.8,rubygems:generated_from_comments,40.9,9.0,22.0,True,0,https://www.rubydoc.info/gems/signature/0.1.8,rubydoc.info,True,,,,,,http://github.com/mloughran/signature,,,https://github.com/mloughran/signature
paypal-checkout-sdk,1.0.6,4468937,https://www.rubydoc.info/gems/paypal-checkout-sdk/1.0.6,rubygems:generated_from_comments,6.2,4.0,64.0,True,0,https://www.rubydoc.info/gems/paypal-checkout-sdk/1.0.6,rubydoc.info,True,,,,,,https://github.com/paypal/Checkout-Ruby-SDK,,,https://github.com/paypal/checkout-ruby-sdk
rb-kqueue,0.2.8,4460776,http://rdoc.info/projects/mat813/rb-kqueue,rubygems:generated_from_comments,92.3,36.0,39.0,True,0,http://rdoc.info/projects/mat813/rb-kqueue,rdoc.info,True,,,,,,http://github.com/mat813/rb-kqueue,,,https://github.com/mat813/rb-kqueue
argon2,2.3.3,4459724,https://www.rubydoc.info/gems/argon2/2.3.3,rubygems:generated_from_comments,18.8,3.0,16.0,True,0,https://www.rubydoc.info/gems/argon2/2.3.3,rubydoc.info,True,,,,,,https://github.com/technion/ruby-argon2,,,https://github.com/technion/ruby-argon2
jsobfu,0.4.2,4447945,https://www.rubydoc.info/gems/jsobfu/0.4.2,rubygems:generated_from_comments,39.3,46.0,117.0,False,0,https://www.rubydoc.info/gems/jsobfu/0.4.2,rubydoc.info,True,,,,,,https://github.com/rapid7/jsobfu,,,https://github.com/rapid7/jsobfu
glob,0.5.0,4445556,https://github.com/fnando/glob/tree/v0.5.0/README.md,rubygems:custom_doc_site,0.0,0.0,22.0,True,0,https://github.com/fnando/glob/tree/v0.5.0/README.md,github.com,False,,,,,,https://github.com/fnando/glob,https://github.com/fnando/glob/tree/v0.5.0/CHANGELOG.md,,https://github.com/fnando/glob
judoscale-ruby,1.13.3,4393173,https://judoscale.com/docs,rubygems:custom_doc_site,5.1,4.0,79.0,False,0,https://judoscale.com/docs,judoscale.com,False,,,,,,https://judoscale.com,https://github.com/judoscale/judoscale-ruby/blob/main/CHANGELOG.md,,https://github.com/judoscale/judoscale-ruby
metasm,1.0.6,4388743,http://metasm.cr0.org/doc/,rubygems:custom_doc_site,32.0,1301.0,4071.0,True,19,http://metasm.cr0.org/doc/,metasm.cr0.org,False,,,,,,http://metasm.cr0.org,,,
google-apis-gmail_v1,0.53.0,4375910,https://googleapis.dev/ruby/google-apis-gmail_v1/v0.53.0,rubygems:custom_doc_site,69.9,135.0,193.0,False,0,https://googleapis.dev/ruby/google-apis-gmail_v1/v0.53.0,googleapis.dev,False,,,,,,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-gmail_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client
rubocop-sequel,0.4.1,4372478,https://github.com/rubocop/rubocop-sequel,gem:readme_only,0.0,0.0,18.0,True,0,https://www.rubydoc.info/gems/rubocop-sequel/0.4.1,rubydoc.info,True,,,,,,https://github.com/rubocop/rubocop-sequel,,,https://github.com/rubocop/rubocop-sequel
async-http-faraday,0.23.0,4367767,https://socketry.github.io/async-http-faraday/,rubygems:custom_doc_site,58.3,21.0,36.0,True,0,https://socketry.github.io/async-http-faraday/,socketry.github.io,False,,,,,,https://github.com/socketry/async-http-faraday,https://github.com/socketry/async-http-faraday/blob/main/releases.md,,https://github.com/socketry/async-http
webrat,0.7.3,4345988,https://rubydoc.info/gems/webrat,rubygems:generated_from_comments,12.6,55.0,436.0,True,0,,,False,,,,,,http://github.com/brynary/webrat,,,https://github.com/brynary/webrat
sassc-embedded,1.80.9,4341735,https://rubydoc.info/gems/sassc,rubygems:generated_from_comments,41.6,92.0,221.0,True,0,https://rubydoc.info/gems/sassc,rubydoc.info,True,,,,,,https://github.com/sass-contrib/sassc-embedded-shim-ruby,,,https://github.com/sass-contrib/sassc-embedded-shim-ruby
rrule,0.8.0,4336080,https://rubydoc.info/gems/rrule,rubygems:generated_from_comments,1.0,1.0,103.0,True,0,,,False,,,,,,https://rubygems.org/gems/rrule,https://github.com/square/ruby-rrule/blob/master/CHANGELOG.md,,https://github.com/square/ruby-rrule
ya2yaml,0.31,4330132,http://rubyforge.org/projects/ya2yaml/,rubygems:project_site,0.0,0.0,16.0,True,0,,,False,,,,,,http://rubyforge.org/projects/ya2yaml/,,,https://github.com/afunai/ya2yaml
judoscale-rails,1.13.3,4327574,https://judoscale.com/docs,rubygems:custom_doc_site,0.0,0.0,4.0,False,0,https://judoscale.com/docs,judoscale.com,False,,,,,,https://judoscale.com,https://github.com/judoscale/judoscale-ruby/blob/main/CHANGELOG.md,,https://github.com/judoscale/judoscale-ruby
rex-text,0.2.64,4317632,https://www.rubydoc.info/gems/rex-text/0.2.64,rubygems:generated_from_comments,77.8,154.0,198.0,True,0,https://www.rubydoc.info/gems/rex-text/0.2.64,rubydoc.info,True,,,,,,https://github.com/rapid7/rex-text,,,https://github.com/rapid7/rex-text
solargraph-rails,1.3,4294369,https://www.rubydoc.info/gems/solargraph-rails/1.3,rubygems:generated_from_comments,44.5,69.0,155.0,True,0,https://www.rubydoc.info/gems/solargraph-rails/1.3,rubydoc.info,True,,,,,,https://github.com/iftheshoefritz/solargraph-rails,,,https://github.com/iftheshoefritz/solargraph-rails
ar_lazy_preload,2.1.2,4262058,https://www.rubydoc.info/gems/ar_lazy_preload/2.1.2,rubygems:generated_from_comments,20.0,12.0,60.0,True,0,https://www.rubydoc.info/gems/ar_lazy_preload/2.1.2,rubydoc.info,True,,,,,,https://github.com/DmitryTsepelev/ar_lazy_preload,,,https://github.com/dmitrytsepelev/ar_lazy_preload
rex-socket,0.1.71,4251032,https://www.rubydoc.info/gems/rex-socket/0.1.71,rubygems:generated_from_comments,76.3,180.0,236.0,True,0,https://www.rubydoc.info/gems/rex-socket/0.1.71,rubydoc.info,True,,,,,,https://github.com/rapid7/rex-socket,,,https://github.com/rapid7/rex-socket
rex-core,0.1.36,4246802,https://www.rubydoc.info/gems/rex-core/0.1.36,rubygems:generated_from_comments,50.6,83.0,164.0,True,0,https://www.rubydoc.info/gems/rex-core/0.1.36,rubydoc.info,True,,,,,,https://github.com/rapid7/rex-core,,,https://github.com/rapid7/rex-core
test-unit-rr,1.0.5,4245128,https://github.com/test-unit/test-unit-rr,gem:docs_folder,,0.0,0.0,True,2,https://www.rubydoc.info/gems/test-unit-rr/1.0.5,rubydoc.info,True,,,,,,https://github.com/test-unit/test-unit-rr,,,https://github.com/test-unit/test-unit-rr
escape_code,0.2,4203864,https://github.com/javawizard/escape_code/wiki,github:wiki,0.0,0.0,21.0,False,0,https://www.rubydoc.info/gems/escape_code/0.2,rubydoc.info,True,,,1.0,0.0,,https://github.com/javawizard/escape_code,,,https://github.com/javawizard/escape_code
turbo_tests,2.2.5,4199238,https://rubydoc.info/gems/turbo_tests,rubygems:generated_from_comments,2.1,1.0,48.0,True,0,,,False,,,,,,https://github.com/serpapi/turbo_tests,https://github.com/serpapi/turbo_tests/releases,,https://github.com/serpapi/turbo_tests
