gem,version,downloads,doc_coverage_pct,methods_documented,methods_total,has_readme,readme,readme_bytes,has_changelog,has_license,doc_dir_files,doc_files,link_docs,docs_host,doc_is_autogen,link_home,link_changelog,link_wiki,link_code,link_bugs,github_url
aws-ses,0.7.1,7251716,14.8,9.0,61.0,True,README.erb,2846.0,1.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/aws-ses/0.7.1,rubydoc.info,True,http://github.com/drewblas/aws-ses,,,https://github.com/drewblas/aws-ses,,https://github.com/drewblas/aws-ses
opentelemetry-helpers-sql,0.4.0,7251509,100.0,3.0,3.0,True,README.md,2562.0,1.0,1.0,0.0,2.0,https://rubydoc.info/gems/opentelemetry-helpers-sql/0.4.0,rubydoc.info,True,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubydoc.info/gems/opentelemetry-helpers-sql/0.4.0/file/CHANGELOG.md,,https://github.com/open-telemetry/opentelemetry-ruby-contrib/tree/opentelemetry-helpers-sql/v0.4.0/helpers/sql,https://github.com/open-telemetry/opentelemetry-ruby-contrib/issues,https://github.com/open-telemetry/opentelemetry-ruby-contrib
sequel_pg,1.20.0,7249775,67.6,25.0,37.0,True,README.rdoc,4925.0,1.0,0.0,0.0,1.0,https://github.com/jeremyevans/sequel_pg/blob/master/README.rdoc,github.com,False,http://github.com/jeremyevans/sequel_pg,https://github.com/jeremyevans/sequel_pg/blob/master/CHANGELOG,,https://github.com/jeremyevans/sequel_pg,https://github.com/jeremyevans/sequel_pg/issues,https://github.com/jeremyevans/sequel_pg
committee-rails,0.10.0,7243253,0.0,0.0,4.0,True,README.md,3557.0,0.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/committee-rails/0.10.0,rubydoc.info,True,https://github.com/willnet/committee-rails,,,,,https://github.com/willnet/committee-rails
fnv,0.2.0,7239994,0.0,0.0,4.0,True,README.md,395.0,0.0,1.0,0.0,1.0,,,False,https://github.com/jakedouglas/fnv,,,,,https://github.com/jakedouglas/fnv
easypost,7.7.0,7237585,73.6,156.0,212.0,True,README.md,8935.0,1.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/easypost/7.7.0,rubydoc.info,True,https://www.easypost.com/docs,,,https://github.com/EasyPost/easypost-ruby,,https://github.com/easypost/easypost-ruby
paquet,0.2.1,7230443,0.0,0.0,28.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/paquet/0.2.1,rubydoc.info,True,https://github.com/elastic/logstash,,,,,https://github.com/elastic/logstash
shortener,1.0.2,7222947,13.0,3.0,23.0,True,README.md,12771.0,0.0,0.0,0.0,1.0,,,False,https://github.com/jpmcgrath/shortener/,,,https://github.com/jpmcgrath/shortener,https://github.com/jpmcgrath/shortener/issues,https://github.com/jpmcgrath/shortener
database_rewinder,1.1.0,7222571,8.1,3.0,37.0,True,README.md,4307.0,0.0,0.0,0.0,1.0,https://www.rubydoc.info/gems/database_rewinder/1.1.0,rubydoc.info,True,https://github.com/amatsuda/database_rewinder,,,,,https://github.com/amatsuda/database_rewinder
pygments.rb,5.0.0,7221709,79.4,27.0,34.0,True,README.adoc,4303.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/pygments.rb,rubydoc.info,True,https://github.com/pygments/pygments.rb,https://github.com/pygments/pygments.rb/blob/master/CHANGELOG.adoc,,,https://github.com/pygments/pygments.rb/issues,https://github.com/pygments/pygments.rb
numo-narray,0.9.2.1,7219374,15.2,25.0,164.0,True,README.md,3078.0,0.0,0.0,0.0,1.0,https://www.rubydoc.info/gems/numo-narray/0.9.2.1,rubydoc.info,True,https://github.com/ruby-numo/numo-narray,,,,,https://github.com/ruby-numo/numo-narray
logstash-input-redis,3.7.1,7216238,59.1,13.0,22.0,True,README.md,3328.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-input-redis/3.7.1,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
logstash-input-udp,3.5.0,7209298,0.0,0.0,11.0,True,README.md,3310.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-input-udp/3.5.0,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
envyable,1.2.0,7202569,44.4,4.0,9.0,True,README.md,3719.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/envyable/1.2.0,rubydoc.info,True,https://github.com/philnash/envyable,,,,,https://github.com/philnash/envyable
logstasher,3.0.0,7198357,6.5,6.0,92.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/logstasher/3.0.0,rubydoc.info,True,https://github.com/shadabahmed/logstasher,,,,,https://github.com/shadabahmed/logstasher
maintenance_tasks,2.17.0,7195584,64.0,121.0,189.0,True,README.md,48582.0,0.0,1.0,0.0,2.0,,,False,https://github.com/Shopify/maintenance_tasks,,,https://github.com/Shopify/maintenance_tasks/tree/v2.17.0,,https://github.com/shopify/maintenance_tasks
logstash-output-stdout,3.1.4,7190567,0.0,0.0,2.0,True,README.md,3319.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-output-stdout/3.1.4,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
logstash-codec-dots,3.0.6,7188492,0.0,0.0,2.0,True,README.md,3312.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-codec-dots/3.0.6,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
resque_spec,0.18.1,7187377,0.0,0.0,52.0,True,README.md,13195.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/resque_spec/0.18.1,rubydoc.info,True,http://github.com/leshill/resque_spec,,,,,https://github.com/leshill/resque_spec
tiktoken_ruby,0.0.17,7182766,83.3,10.0,12.0,True,README.md,3949.0,1.0,1.0,0.0,3.0,https://rubydoc.info/github/IAPark/tiktoken_ruby/main,rubydoc.info,True,https://github.com/IAPark/tiktoken_ruby,,,,,https://github.com/iapark/tiktoken_ruby
logstash-filter-metrics,4.0.7,7181649,12.5,1.0,8.0,True,README.md,3320.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-filter-metrics/4.0.7,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
logstash-output-null,3.0.5,7174818,0.0,0.0,2.0,True,README.md,3314.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-output-null/3.0.5,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
ruby-xz,1.0.3,7165349,91.9,57.0,62.0,True,README.md,4095.0,1.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/ruby-xz,rubydoc.info,True,https://github.com/win93/ruby-xz,https://github.com/win93/ruby-xz/blob/stable/HISTORY.rdoc,,https://github.com/win93/ruby-xz/tree/stable,https://github.com/win93/ruby-xz/issues,https://github.com/win93/ruby-xz
gretel,5.1.0,7158015,65.2,43.0,66.0,True,README.md,15314.0,1.0,1.0,0.0,4.0,,,False,https://github.com/kzkn/gretel,https://github.com/kzkn/gretel/blob/main/CHANGELOG.md,,,,https://github.com/kzkn/gretel
logstash-filter-sleep,3.0.7,7146251,0.0,0.0,2.0,True,README.md,3316.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-filter-sleep/3.0.7,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
utf8-cleaner,2.0.1,7139434,21.4,3.0,14.0,True,README.md,1055.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/utf8-cleaner/2.0.1,rubydoc.info,True,https://github.com/singlebrook/utf8-cleaner,,,,,https://github.com/singlebrook/utf8-cleaner
clipboard-rails,1.7.1,7130080,,0.0,0.0,True,README.md,4053.0,0.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/clipboard-rails/1.7.1,rubydoc.info,True,https://github.com/sadiqmmm/clipboard-rails,,,,,https://github.com/sadiqmmm/clipboard-rails
logstash-filter-split,3.1.10,7123931,0.0,0.0,2.0,True,README.md,3316.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-filter-split/3.1.10,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
ruby_llm-schema,1.0.0,7119291,,0.0,0.0,True,README.md,1074.0,0.0,0.0,0.0,1.0,,,False,https://github.com/crmne/schematist#migrating-from-ruby_llm-schema,https://github.com/crmne/schematist/releases,,https://github.com/crmne/schematist,https://github.com/crmne/schematist/issues,https://github.com/crmne/schematist
logstash-input-heartbeat,3.1.1,7116089,0.0,0.0,3.0,True,README.md,3322.0,1.0,1.0,1.0,4.0,https://www.rubydoc.info/gems/logstash-input-heartbeat/3.1.1,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
algolia,3.43.0,7108935,89.7,9009.0,10038.0,True,README.md,2966.0,1.0,1.0,0.0,3.0,,,False,https://github.com/algolia/algoliasearch-client-ruby,,,,https://github.com/algolia/algoliasearch-client-ruby/issues,https://github.com/algolia/algoliasearch-client-ruby
padrino-helpers,0.16.1,7102826,48.6,119.0,245.0,True,README.rdoc,10014.0,0.0,1.0,0.0,2.0,http://github.com/padrino/padrino-framework/blob/master/README.rdoc,github.com,False,http://www.padrinorb.com,,http://wiki.github.com/padrino/padrino-framework,http://github.com/padrino/padrino-framework,http://github.com/padrino/padrino-framework/issues,https://github.com/padrino/padrino-framework
syntax,1.2.2,7094727,58.1,25.0,43.0,True,README.rdoc,2143.0,1.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/syntax/1.2.2,rubydoc.info,True,https://github.com/dblock/syntax,,,,,https://github.com/dblock/syntax
mdl,0.18.1,7093134,7.8,4.0,51.0,False,,0.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/mdl/0.18.1,rubydoc.info,True,https://github.com/markdownlint/markdownlint,,,https://github.com/mivok/markdownlint,,https://github.com/mivok/markdownlint
licensed,5.1.0,7092963,59.2,254.0,429.0,True,README.md,5182.0,1.0,1.0,46.0,50.0,https://www.rubydoc.info/gems/licensed/5.1.0,rubydoc.info,True,https://github.com/github/licensed,,,,,https://github.com/github/licensed
logstash-output-udp,3.3.0,7091392,0.0,0.0,4.0,True,README.md,3312.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-output-udp/3.3.0,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
rspec-snapshot,2.2.0,7086036,28.0,7.0,25.0,True,README.md,4750.0,0.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/rspec-snapshot/2.2.0,rubydoc.info,True,https://github.com/levinmr/rspec-snapshot,,,,,https://github.com/levinmr/rspec-snapshot
aes,0.5.1,7074647,76.5,13.0,17.0,True,README.rdoc,2691.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/aes/0.5.1,rubydoc.info,True,http://github.com/chicks/aes,,,,,https://github.com/chicks/aes
logstash-filter-throttle,4.0.4,7070931,0.0,0.0,6.0,True,README.md,3322.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-filter-throttle/4.0.4,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
logstash-output-redis,5.2.0,7070519,23.1,3.0,13.0,True,README.md,3316.0,1.0,1.0,1.0,4.0,https://www.rubydoc.info/gems/logstash-output-redis/5.2.0,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
memcachier,0.0.2,7064024,,0.0,0.0,False,,0.0,0.0,1.0,0.0,0.0,,,False,http://www.memcachier.com,,,,,
her,1.1.1,7055489,78.6,136.0,173.0,True,README.md,28080.0,0.0,1.0,0.0,3.0,http://rdoc.info/github/remiprev/her/master/frames,rdoc.info,True,http://her-rb.org,,,https://github.com/remiprev/her,https://github.com/remiprev/her/issues,https://github.com/remiprev/her
logstash-filter-urldecode,3.0.6,7051445,25.0,1.0,4.0,True,README.md,3324.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-filter-urldecode/3.0.6,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
redmine_extensions,2.0.0,7048638,5.8,10.0,171.0,True,README.md,1158.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/redmine_extensions/2.0.0,rubydoc.info,True,https://www.easyredmine.com,,,,,
docusign_esign,7.0.0,7023972,98.4,9190.0,9344.0,True,README.md,4737.0,1.0,1.0,1.0,2.0,https://www.rubydoc.info/gems/docusign_esign/7.0.0,rubydoc.info,True,https://github.com/docusign/docusign-esign-ruby-client,,,,,https://github.com/docusign/docusign-esign-ruby-client
linux-kstat,0.2.8,7015610,,,,False,,,,,,,,,False,https://github.com/djberg96/linux-kstat,,,,,https://github.com/djberg96/linux-kstat
yaml_extend,1.3.5,7014212,66.7,6.0,9.0,True,README.md,7771.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/yaml_extend/1.3.5,rubydoc.info,True,https://github.com/magynhard/yaml_extend,,,,,https://github.com/magynhard/yaml_extend
aws-sdk-taxsettings,1.44.0,7006015,67.3,33.0,49.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-taxsettings/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-taxsettings,,https://github.com/aws/aws-sdk-ruby
jekyll-relative-links,0.8.0,6990895,8.3,3.0,36.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/jekyll-relative-links/0.8.0,rubydoc.info,True,https://github.com/benbalter/jekyll-relative-links,,,,,https://github.com/benbalter/jekyll-relative-links
devise-token_authenticatable,1.1.0,6968776,60.9,14.0,23.0,True,README.md,4159.0,0.0,1.0,0.0,1.0,http://rubydoc.info/github/baschtl/devise-token_authenticatable/master/frames,rubydoc.info,True,https://github.com/baschtl/devise-token_authenticatable,,,,,https://github.com/baschtl/devise-token_authenticatable
logstash-output-csv,3.0.11,6964266,0.0,0.0,5.0,True,README.md,3312.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-output-csv/3.0.11,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
houston,2.4.0,6960939,0.0,0.0,27.0,True,./README.md,9702.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/houston/2.4.0,rubydoc.info,True,http://nomad-cli.com,,,,,
logstash-input-ganglia,3.1.4,6958120,64.0,32.0,50.0,True,README.md,3318.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-input-ganglia/3.1.4,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
ruby-xxHash,0.4.0.1,6944096,0.0,0.0,21.0,True,README.md,983.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/ruby-xxHash/0.4.0.2,rubydoc.info,True,https://github.com/justinwsmith/ruby-xxhash,,,,,https://github.com/justinwsmith/ruby-xxhash
reform-rails,0.3.1,6930908,18.1,17.0,94.0,True,README.md,1452.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/reform-rails/0.3.1,rubydoc.info,True,https://github.com/trailblazer/reform-rails,,,,,https://github.com/trailblazer/reform-rails
package_json,0.2.0,6927736,46.7,42.0,90.0,True,README.md,10634.0,1.0,1.0,0.0,6.0,,,False,https://github.com/shakacode/package_json,https://github.com/shakacode/package_json/blob/main/CHANGELOG.md,,,,https://github.com/shakacode/package_json
anycable,1.6.4,6927073,,0.0,0.0,True,README.md,1816.0,1.0,0.0,0.0,2.0,https://docs.anycable.io/,docs.anycable.io,False,https://anycable.io/,https://github.com/anycable/anycable-rb/blob/master/CHANGELOG.md,,http://github.com/anycable/anycable-rb,http://github.com/anycable/anycable-rb/issues,https://github.com/anycable/anycable-rb
pathname-common_prefix,0.0.2,6925980,4.3,8.0,184.0,True,README.markdown,2369.0,0.0,0.0,0.0,0.0,,,False,https://gitlab.com/KitaitiMakoto/pathname-common_prefix,,,,,https://github.com/kitaitimakoto/pathname-common_prefix
render_async,2.1.11,6922064,0.0,0.0,17.0,True,README.md,34292.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/render_async/2.1.11,rubydoc.info,True,https://github.com/renderedtext/render_async,,,,,https://github.com/renderedtext/render_async
active_decorator,1.5.1,6921797,12.1,4.0,33.0,True,README.md,4671.0,1.0,0.0,0.0,2.0,https://www.rubydoc.info/gems/active_decorator/1.5.1,rubydoc.info,True,https://github.com/amatsuda/active_decorator,,,,,https://github.com/amatsuda/active_decorator
logstash-input-graphite,3.0.6,6916784,50.0,1.0,2.0,True,README.md,3320.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-input-graphite/3.0.6,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
go-duration,0.1.4,6916571,90.0,9.0,10.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/go-duration/0.1.4,rubydoc.info,True,https://github.com/ryanuber/go-duration-ruby,,,,,https://github.com/ryanuber/go-duration-ruby
logstash-output-graphite,3.1.6,6905290,10.0,1.0,10.0,True,README.md,3322.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-output-graphite/3.1.6,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
neatjson,0.10.5,6900681,0.0,0.0,1.0,True,README.md,14515.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/neatjson/0.10.5,rubydoc.info,True,http://github.com/Phrogz/NeatJSON,,,,,https://github.com/phrogz/neatjson
iostruct,0.7.0,6896373,25.0,5.0,20.0,True,README.md,6199.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/iostruct/0.7.0,rubydoc.info,True,http://github.com/zed-0xff/iostruct,,,,,https://github.com/zed-0xff/iostruct
auth-sanitizer,0.2.3,6893430,78.4,29.0,37.0,True,README.md,55305.0,1.0,1.0,0.0,9.0,https://www.rubydoc.info/gems/auth-sanitizer/0.2.3,rubydoc.info,True,https://auth-sanitizer.galtzo.com,https://github.com/ruby-oauth/auth-sanitizer/blob/v0.2.3/CHANGELOG.md,https://github.com/ruby-oauth/auth-sanitizer/wiki,https://github.com/ruby-oauth/auth-sanitizer/tree/v0.2.3,https://github.com/ruby-oauth/auth-sanitizer/issues,https://github.com/ruby-oauth/auth-sanitizer
yabeda-rails,0.11.0,6890691,5.3,1.0,19.0,True,README.md,5648.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/yabeda-rails/0.11.0,rubydoc.info,True,https://github.com/yabeda-rb/yabeda-rails,,,,,https://github.com/yabeda-rb/yabeda-rails
pwned,2.4.1,6890052,60.0,12.0,20.0,True,README.md,14420.0,1.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/pwned,rubydoc.info,True,https://github.com/philnash/pwned,,,,https://github.com/philnash/pwned/issues,https://github.com/philnash/pwned
suo,0.4.0,6880924,0.0,0.0,32.0,True,README.md,3511.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/suo/0.4.0,rubydoc.info,True,https://github.com/nickelser/suo,,,,,https://github.com/nickelser/suo
logstash-output-nagios,3.0.7,6874077,0.0,0.0,4.0,True,README.md,3318.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-output-nagios/3.0.7,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
aws-sdk-applicationsignals,1.46.0,6870667,74.1,43.0,58.0,False,,0.0,1.0,1.0,0.0,2.0,,,False,https://github.com/aws/aws-sdk-ruby,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-applicationsignals/CHANGELOG.md,,https://github.com/aws/aws-sdk-ruby/tree/version-3/gems/aws-sdk-applicationsignals,,https://github.com/aws/aws-sdk-ruby
logstash-output-pipe,4.0.0,6857418,10.0,1.0,10.0,True,README.md,3314.0,1.0,1.0,1.0,3.0,https://www.rubydoc.info/gems/logstash-output-pipe/4.0.0,rubydoc.info,True,http://www.elastic.co/guide/en/logstash/current/index.html,,,,,
danger-xcode_summary,1.5.0,6857408,13.3,4.0,30.0,True,README.md,5240.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/danger-xcode_summary/1.5.0,rubydoc.info,True,https://github.com/diogot/danger-xcode_summary,,,,,https://github.com/diogot/danger-xcode_summary
rendezvous,0.1.3,6857013,0.0,0.0,4.0,True,README.md,1841.0,0.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/rendezvous/0.1.3,rubydoc.info,True,http://github.com/heroku/rendezvous.rb,,,,,https://github.com/heroku/rendezvous.rb
nestful,1.1.4,6852653,10.9,18.0,165.0,True,README.markdown,2519.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/nestful/1.1.4,rubydoc.info,True,https://github.com/maccman/nestful,,,,,https://github.com/maccman/nestful
ruby-duration,3.2.3,6851758,47.6,10.0,21.0,True,README.md,3416.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/ruby-duration/3.2.3,rubydoc.info,True,http://github.com/peleteiro/ruby-duration,,,,,https://github.com/peleteiro/ruby-duration
moji,1.6,6850623,0.0,0.0,16.0,True,README.txt,48.0,0.0,0.0,0.0,1.0,,,False,http://gimite.net/gimite/rubymess/moji.html,,,,,
jekyll-mentions,1.6.0,6849969,50.0,4.0,8.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/jekyll-mentions/1.6.0,rubydoc.info,True,https://github.com/jekyll/jekyll-mentions,,,,,https://github.com/jekyll/jekyll-mentions
anycable-core,1.6.4,6792022,11.0,23.0,210.0,True,README.md,1816.0,1.0,0.0,0.0,2.0,https://docs.anycable.io/,docs.anycable.io,False,https://anycable.io/,https://github.com/anycable/anycable-rb/blob/master/CHANGELOG.md,,http://github.com/anycable/anycable-rb,http://github.com/anycable/anycable-rb/issues,https://github.com/anycable/anycable-rb
require-hooks,0.5.1,6783850,8.8,5.0,57.0,True,README.md,8717.0,1.0,1.0,0.0,3.0,https://github.com/ruby-next/require-hooks/blob/master/README.md,github.com,False,https://github.com/ruby-next/require-hooks,https://github.com/ruby-next/require-hooks/blob/master/CHANGELOG.md,,,https://github.com/ruby-next/require-hooks/issues,https://github.com/ruby-next/require-hooks
chef-telemetry,1.1.1,6772596,4.2,2.0,48.0,False,,0.0,0.0,1.0,0.0,0.0,https://www.rubydoc.info/gems/chef-telemetry/1.1.1,rubydoc.info,True,https://github.com/chef/chef-telemetry,,,,,https://github.com/chef/chef-telemetry
bootstrap-kaminari-views,0.0.5,6713193,,0.0,0.0,True,README.rdoc,1045.0,0.0,0.0,0.0,1.0,https://www.rubydoc.info/gems/bootstrap-kaminari-views/0.0.5,rubydoc.info,True,http://github.com/matenia/bootstrap-kaminari-views,,,,,https://github.com/matenia/bootstrap-kaminari-views
jekyll-titles-from-headings,0.5.4,6670048,5.0,1.0,20.0,True,README.md,2671.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/jekyll-titles-from-headings/0.5.4,rubydoc.info,True,https://github.com/benbalter/jekyll-titles-from-headings,,,,,https://github.com/benbalter/jekyll-titles-from-headings
opentelemetry-instrumentation-active_storage,0.5.1,6664155,10.0,1.0,10.0,True,README.md,6282.0,1.0,1.0,0.0,2.0,https://rubydoc.info/gems/opentelemetry-instrumentation-active_storage/0.5.1,rubydoc.info,True,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubydoc.info/gems/opentelemetry-instrumentation-active_storage/0.5.1/file/CHANGELOG.md,,https://github.com/open-telemetry/opentelemetry-ruby-contrib/tree/opentelemetry-instrumentation-active_storage/v0.5.1/instrumentation/active_storage,https://github.com/open-telemetry/opentelemetry-ruby-contrib/issues,https://github.com/open-telemetry/opentelemetry-ruby-contrib
jekyll-avatar,0.8.0,6643255,17.6,3.0,17.0,True,README.md,3127.0,0.0,1.0,0.0,2.0,https://www.rubydoc.info/gems/jekyll-avatar/0.8.0,rubydoc.info,True,https://github.com/jekyll/jekyll-avatar,,,,,https://github.com/jekyll/jekyll-avatar
memoist3,1.0.0,6639596,0.0,0.0,19.0,True,README.md,3623.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/memoist3/1.0.0,rubydoc.info,True,https://github.com/honzasterba/memoist,,,,,https://github.com/honzasterba/memoist
trilogy,2.13.0,6622327,0.0,0.0,18.0,True,README.md,2909.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/trilogy/2.13.0,rubydoc.info,True,https://github.com/trilogy-libraries/trilogy,,,,,https://github.com/trilogy-libraries/trilogy
statesman,13.3.0,6605837,9.6,16.0,166.0,True,README.md,25092.0,1.0,1.0,1.0,5.0,https://github.com/gocardless/statesman/blob/master/README.md,github.com,False,https://github.com/gocardless/statesman,https://github.com/gocardless/statesman/blob/master/CHANGELOG.md,,,https://github.com/gocardless/statesman/issues,https://github.com/gocardless/statesman
rubocop-i18n,3.3.0,6604068,4.3,2.0,47.0,True,README.md,8168.0,1.0,1.0,0.0,5.0,https://www.rubydoc.info/gems/rubocop-i18n/3.3.0,rubydoc.info,True,https://github.com/rubocop/rubocop-i18n,,,,,https://github.com/rubocop/rubocop-i18n
amqp,1.8.0,6594391,69.1,264.0,382.0,True,README.md,9818.0,1.0,0.0,48.0,3.0,http://rubydoc.info/github/ruby-amqp/amqp/,rubydoc.info,True,http://rubyamqp.info,,,https://github.com/ruby-amqp/amqp,https://github.com/ruby-amqp/amqp/issues,https://github.com/ruby-amqp/amqp
pandoc-ruby,2.1.10,6580647,73.3,11.0,15.0,True,README.md,5335.0,0.0,1.0,0.0,4.0,https://www.rubydoc.info/gems/pandoc-ruby/2.1.10,rubydoc.info,True,http://github.com/xwmx/pandoc-ruby,,,,,https://github.com/xwmx/pandoc-ruby
pedump,0.7.6,6574346,11.4,33.0,289.0,True,README.md,22713.0,0.0,1.0,0.0,8.0,http://pedump.me,pedump.me,False,http://github.com/zed-0xff/pedump,,http://pedump.info,,http://pedump.0xff.me,https://github.com/zed-0xff/pedump
jekyll-optional-front-matter,0.3.3,6556767,46.7,7.0,15.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.rubydoc.info/gems/jekyll-optional-front-matter/0.3.3,rubydoc.info,True,https://github.com/benbalter/jekyll-optional-front-matter,,,,,https://github.com/benbalter/jekyll-optional-front-matter
opentelemetry-instrumentation-aws_lambda,0.7.0,6551612,57.1,8.0,14.0,True,README.md,3582.0,1.0,1.0,0.0,2.0,https://rubydoc.info/gems/opentelemetry-instrumentation-aws_lambda/0.7.0,rubydoc.info,True,https://github.com/open-telemetry/opentelemetry-ruby-contrib,https://rubydoc.info/gems/opentelemetry-instrumentation-aws_lambda/0.7.0/file/CHANGELOG.md,,https://github.com/open-telemetry/opentelemetry-ruby-contrib/tree/opentelemetry-instrumentation-aws_lambda/v0.7.0/instrumentation/aws_lambda,https://github.com/open-telemetry/opentelemetry-ruby-contrib/issues,https://github.com/open-telemetry/opentelemetry-ruby-contrib
argon2-kdf,1.0.0,6533321,0.0,0.0,5.0,True,README.md,1191.0,1.0,1.0,0.0,3.0,https://www.rubydoc.info/gems/argon2-kdf/1.0.0,rubydoc.info,True,https://github.com/ankane/argon2-kdf,,,,,https://github.com/ankane/argon2-kdf
certified,1.0.0,6528181,0.0,0.0,2.0,True,README.md,347.0,0.0,0.0,0.0,1.0,https://www.rubydoc.info/gems/certified/1.0.0,rubydoc.info,True,http://github.com/stevegraham/certified,,,,,https://github.com/stevegraham/certified
padrino-support,0.16.1,6492024,90.5,19.0,21.0,False,,0.0,0.0,1.0,0.0,1.0,https://www.rubydoc.info/gems/padrino-support/0.16.1,rubydoc.info,True,http://www.padrinorb.com,,,,,
