package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
Microsoft.Azure.Management.Advisor,0.9.5-preview,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.Azure.Management.Advisor.dll,106376.0,102787.0,109561.0,25.0,53.0,70.0,0.0,32.0,0.0,123.0,94.0,5.0,4.0,34.0,57.0,35.0,18.0,0.0,5.0,12.0,7.0,480.0,65.0,310.0,65.0
NuGet.VisualStudio.Contracts,17.14.0,ok,lib,netstandard2.0,lib/netstandard2.0/NuGet.VisualStudio.Contracts.dll,17952.0,69318.0,58097.0,6.0,3.0,8.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,5.0,16.0,9.0,16.0,9.0
Ecng.Compilation.Roslyn,1.0.330,ok,lib,net10.0,lib/net10.0/Ecng.Compilation.Roslyn.dll,15872.0,40057.0,32207.0,3.0,3.0,11.0,0.0,3.0,0.0,14.0,11.0,4.0,10.0,0.0,12.0,4.0,0.0,0.0,0.0,1.0,0.0,23.0,10.0,40.0,10.0
Microsoft.OpenTelemetry,1.1.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.OpenTelemetry.dll,316200.0,196930.0,414418.0,124.0,252.0,412.0,0.0,92.0,4.0,664.0,320.0,29.0,177.0,67.0,113.0,11.0,38.0,0.0,3.0,19.0,85.0,1288.0,299.0,1586.0,299.0
Reshiru.Blazor.IndexedDB.Framework,1.0.1,ok,lib,netstandard2.0,lib/netstandard2.0/Blazor.IndexedDB.Framework.dll,26112.0,35362.0,23311.0,8.0,17.0,7.0,0.0,5.0,0.0,24.0,39.0,0.0,28.0,1.0,10.0,4.0,6.0,0.0,1.0,3.0,4.0,120.0,31.0,99.0,31.0
Spectre.Verify.Extensions,28.16.0,ok,lib,net9.0,lib/net9.0/Spectre.Verify.Extensions.dll,15872.0,60566.0,48052.0,3.0,1.0,3.0,0.0,5.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,12.0,4.0
NSubsys,1.0.0,no_lib_dll,,,,,15442.0,15442.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Testing.Extensions.GitHubActionsReport,2.4.0,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Testing.Extensions.GitHubActionsReport.dll,324960.0,194959.0,1311836.0,4.0,7.0,373.0,0.0,0.0,0.0,380.0,367.0,16.0,536.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1334.0,195.0,1506.0,195.0
BluwolfIcons,1.0.1,ok,lib,net461,lib/net461/BluwolfIcons.dll,779776.0,155283.0,102184.0,4.0,8.0,13.0,0.0,4.0,0.0,21.0,0.0,0.0,0.0,3.0,12.0,4.0,8.0,0.0,1.0,1.0,3.0,5.0,5.0,28.0,5.0
Tizen.NET.MaterialComponents,0.9.9-pre2,ok,lib,netstandard2.0,lib/netstandard2.0/Tizen.NET.MaterialComponents.dll,70144.0,94644.0,1489170.0,88.0,52.0,160.0,19.0,71.0,0.0,231.0,121.0,43.0,29.0,22.0,74.0,3.0,14.0,0.0,3.0,18.0,19.0,378.0,102.0,564.0,102.0
RazorBlade,1.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/RazorBlade.dll,33792.0,86835.0,490728.0,12.0,44.0,19.0,0.0,13.0,0.0,63.0,36.0,41.0,10.0,1.0,19.0,5.0,0.0,0.0,1.0,8.0,4.0,92.0,40.0,149.0,40.0
elFinder.NetCore,1.6.0,ok,lib,net10.0,lib/net10.0/elFinder.NetCore.dll,166400.0,127436.0,76526.0,49.0,138.0,131.0,0.0,48.0,1.0,269.0,129.0,27.0,30.0,22.0,144.0,69.0,70.0,0.0,4.0,12.0,8.0,595.0,112.0,570.0,112.0
Repobot.SQLite.Unofficial,3.53.4.1,native_only,,,,,65558.0,30072245.0,,,,,,,,,,,,,,,,,,,,,,
Onvif.Core,3.0.0,ok,lib,netstandard2.1,lib/netstandard2.1/Onvif.Core.dll,413696.0,194227.0,276894.0,628.0,484.0,1442.0,0.0,681.0,0.0,1926.0,156.0,3.0,12.0,13.0,406.0,225.0,163.0,0.0,11.0,13.0,50.0,1992.0,664.0,4197.0,664.0
MahApps.Metro.IconPacks.FontAwesome5,6.2.1,ok,lib,net8.0-windows7.0,lib/net8.0-windows7.0/MahApps.Metro.IconPacks.FontAwesome5.dll,1350144.0,605365.0,2185826.0,6.0,7.0,8.0,0.0,8.0,0.0,15.0,2.0,4.0,0.0,0.0,17.0,0.0,10.0,0.0,0.0,0.0,1.0,1621.0,7.0,33.0,7.0
OrchardCore.Logging.Serilog,3.0.1,ok,lib,net10.0,lib/net10.0/OrchardCore.Logging.Serilog.dll,8704.0,26617.0,22377.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,6.0,9.0,6.0
Tewr.BlazorWorker.BackgroundService,6.0.0,ok,lib,net9.0,lib/net9.0/BlazorWorker.WorkerBackgroundService.dll,30720.0,79193.0,80884.0,28.0,35.0,55.0,0.0,23.0,0.0,90.0,19.0,1.0,16.0,1.0,30.0,17.0,10.0,0.0,5.0,6.0,1.0,91.0,36.0,202.0,36.0
Microsoft.AspNetCore.Testing,10.9.0,ok,lib,net10.0,lib/net10.0/Microsoft.AspNetCore.Testing.dll,30560.0,82337.0,87311.0,2.0,5.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,11.0,12.0,78.0,12.0
VsWebSite.Interop,17.10.40170,ok,lib,netstandard2.0,lib/netstandard2.0/VsWebSite.Interop.dll,49088.0,87744.0,122320.0,60.0,109.0,139.0,22.0,15.0,0.0,270.0,4.0,0.0,4.0,0.0,289.0,245.0,0.0,0.0,33.0,36.0,23.0,62.0,65.0,346.0,65.0
Ecng.Logging,1.0.193,ok,lib,net10.0,lib/net10.0/Ecng.Logging.dll,67072.0,97090.0,97445.0,26.0,96.0,70.0,4.0,22.0,2.0,170.0,88.0,23.0,27.0,39.0,84.0,22.0,14.0,0.0,4.0,9.0,8.0,199.0,58.0,370.0,58.0
BIP78.Sender,0.2.5,ok,lib,netstandard2.1,lib/netstandard2.1/BTCPayServer.BIP78.Sender.dll,28160.0,40193.0,27443.0,11.0,11.0,16.0,0.0,8.0,0.0,27.0,20.0,1.0,8.0,7.0,6.0,4.0,0.0,0.0,2.0,3.0,2.0,66.0,24.0,77.0,24.0
SkiaSharp.Views.Gtk3,4.152.0,ok,lib,netstandard2.1,lib/netstandard2.1/SkiaSharp.Views.Gtk3.dll,21304.0,78592.0,216545.0,2.0,18.0,1.0,1.0,1.0,0.0,20.0,2.0,3.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,6.0,27.0,6.0
Xamarin.DuoSdk,0.0.3.4,ok,lib,monoandroid90,lib/monoandroid90/Xamarin.DuoSdk.dll,22640.0,47044.0,34236.0,4.0,15.0,12.0,1.0,3.0,0.0,28.0,11.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,8.0,54.0,8.0
MemoryAnalyzers,0.1.0-beta.5,tools_only,,,,,50099.0,50099.0,,,,,,,,,,,,,,,,,,,,,,
Magick.NET.SystemWindowsMedia,8.0.27,ok,lib,net8.0,lib/net8.0/Magick.NET.SystemWindowsMedia.dll,32944.0,89571.0,81430.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,20.0,3.0
Wcwidth.Sources,4.0.1,metapackage,,,,,65558.0,138871.0,,,,,,,,,,,,,,,,,,,,,,
OData2Linq,2.2.1,ok,lib,net8.0,lib/net8.0/OData2Linq.dll,23040.0,38282.0,27268.0,6.0,15.0,13.0,0.0,3.0,0.0,28.0,18.0,0.0,8.0,11.0,6.0,0.0,4.0,0.0,0.0,1.0,1.0,30.0,15.0,68.0,15.0
Microsoft.VisualStudio.DebuggerVisualizers,17.6.1032901,ok,ref,netstandard2.0,ref/netstandard2.0/Microsoft.VisualStudio.DebuggerVisualizers.dll,22424.0,78429.0,98033.0,3.0,12.0,13.0,0.0,1.0,0.0,25.0,2.0,1.0,0.0,7.0,7.0,4.0,0.0,0.0,1.0,1.0,1.0,11.0,24.0,71.0,24.0
Bannerlord.ButterLib,2.11.1,ok,ref,netstandard2.0,ref/netstandard2.0/Bannerlord.ButterLib.dll,113664.0,106774.0,806244.0,81.0,298.0,240.0,6.0,49.0,17.0,544.0,3.0,109.0,30.0,104.0,224.0,28.0,9.0,0.0,5.0,26.0,52.0,259.0,266.0,1649.0,266.0
Duplicati.StreamUtil,1.0.5,ok,lib,net8.0,lib/net8.0/StreamUtil.dll,26112.0,55322.0,42890.0,8.0,35.0,23.0,0.0,16.0,0.0,58.0,28.0,9.0,4.0,0.0,41.0,2.0,1.0,0.0,0.0,2.0,3.0,111.0,23.0,124.0,23.0
Vanara.PInvoke.SHCore,5.0.7,ok,lib,netstandard2.1,lib/netstandard2.1/Vanara.PInvoke.SHCore.dll,9216.0,69937.0,129955.0,6.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,23.0,10.0,14.0,10.0
CocosSharp,1.7.1,ok,lib,wpa81,lib/wpa81/box2d.dll,166912.0,128849.0,4696155.0,116.0,569.0,67.0,0.0,83.0,19.0,636.0,30.0,9.0,0.0,101.0,309.0,20.0,4.0,0.0,2.0,10.0,51.0,860.0,124.0,831.0,124.0
OwlCore.Storage,0.15.0,ok,lib,netstandard2.0,lib/netstandard2.0/OwlCore.Storage.dll,200192.0,170722.0,472002.0,95.0,163.0,159.0,7.0,48.0,0.0,329.0,291.0,12.0,36.0,58.0,175.0,30.0,86.0,0.0,45.0,57.0,26.0,806.0,217.0,817.0,217.0
Senparc.Weixin.WxOpen.Middleware,1.5.7,ok,lib,netstandard2.1,lib/netstandard2.1/Senparc.Weixin.WxOpen.Middleware.dll,11264.0,53250.0,47850.0,2.0,5.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,5.0,11.0,5.0
WebView.Avalonia,11.0.0.1,ok,lib,netstandard2.0,lib/netstandard2.0/WebView.Core.dll,26112.0,77358.0,320555.0,26.0,33.0,67.0,6.0,14.0,2.0,106.0,9.0,3.0,2.0,10.0,52.0,46.0,0.0,0.0,10.0,12.0,3.0,79.0,48.0,200.0,48.0
Testcontainers.Consul,4.15.0,ok,lib,netstandard2.1,lib/netstandard2.1/Testcontainers.Consul.dll,17408.0,78825.0,172565.0,3.0,6.0,1.0,0.0,9.0,0.0,7.0,2.0,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,8.0,25.0,8.0
LivetCask.Behaviors,4.0.2,ok,lib,net6.0-windows7.0,lib/net6.0-windows7.0/Livet.Behaviors.dll,315392.0,140061.0,234356.0,266.0,138.0,310.0,0.0,137.0,0.0,448.0,154.0,138.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,129.0,3718.0,344.0,1103.0,344.0
tlbimp-Microsoft.Search.Interop,1.0.0,ok,lib,net45,lib/net45/Microsoft.Search.Interop.dll,54720.0,51207.0,31292.0,127.0,200.0,70.0,0.0,3.0,0.0,270.0,0.0,0.0,7.0,0.0,318.0,202.0,0.0,0.0,31.0,31.0,86.0,302.0,128.0,328.0,128.0
Mighty,3.3.0,ok,lib,netstandard2.1,lib/netstandard2.1/Mighty.dll,273408.0,164392.0,666269.0,33.0,578.0,120.0,0.0,26.0,0.0,698.0,432.0,93.0,95.0,22.0,640.0,302.0,0.0,0.0,0.0,7.0,8.0,1831.0,286.0,1439.0,286.0
Xamarin.Social,1.1.8,ok,lib,MonoAndroid10,lib/MonoAndroid10/Xamarin.Social.dll,38400.0,77197.0,59770.0,21.0,46.0,34.0,1.0,21.0,3.0,81.0,43.0,28.0,13.0,11.0,34.0,2.0,2.0,0.0,0.0,4.0,2.0,86.0,35.0,202.0,35.0
Microsoft.VisualStudio.VsInteractiveWindow,4.0.0,ok,lib,net472,lib/net472/Microsoft.VisualStudio.VsInteractiveWindow.dll,91536.0,135208.0,831414.0,7.0,9.0,26.0,0.0,1.0,0.0,35.0,20.0,3.0,16.0,2.0,8.0,6.0,0.0,0.0,4.0,6.0,3.0,81.0,27.0,115.0,27.0
Susanoo.SqlServer,9.0.1.14,ok,lib,net45,lib/net45/Susanoo.SqlServer.dll,11264.0,24776.0,18951.0,3.0,5.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,13.0,10.0,25.0,10.0
WebView.Avalonia.Desktop,11.0.0.1,ok,lib,netstandard2.0,lib/netstandard2.0/Avalonia.WebView.Desktop.dll,10240.0,50163.0,45414.0,1.0,1.0,15.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,19.0,40.0,19.0
CommunityToolkit.WinUI.Media,8.2.251219,ok,lib,net9.0-windows10.0.19041,lib/net9.0-windows10.0.19041/CommunityToolkit.WinUI.Media.dll,158032.0,128782.0,286401.0,61.0,165.0,100.0,0.0,50.0,0.0,265.0,277.0,61.0,129.0,29.0,91.0,8.0,2.0,0.0,1.0,9.0,47.0,718.0,215.0,840.0,215.0
Meziantou.Framework.Win32.Jobs,4.0.2,ok,lib,net11.0,lib/net11.0/Meziantou.Framework.Win32.Jobs.dll,299520.0,230360.0,466904.0,14.0,41.0,62.0,0.0,9.0,10.0,103.0,16.0,0.0,44.0,12.0,21.0,0.0,6.0,0.0,0.0,0.0,14.0,3661.0,49.0,250.0,49.0
KGySoft.Drawing,10.1.0,ok,lib,netstandard2.1,lib/netstandard2.1/KGySoft.Drawing.dll,1266688.0,997966.0,8057007.0,17.0,221.0,72.0,0.0,1.0,1.0,293.0,103.0,2.0,285.0,242.0,2.0,0.0,0.0,0.0,0.0,11.0,17.0,513.0,108.0,688.0,108.0
MonoDevelop.Addins,0.4.7,native_only,,,,,65558.0,504704.0,,,,,,,,,,,,,,,,,,,,,,
mbprogresshud,0.9.2,ok,lib,MonoTouch,lib/MonoTouch/MBProgressHUD.dll,817664.0,354225.0,585889.0,14.0,82.0,40.0,1.0,24.0,0.0,123.0,13.0,8.0,0.0,67.0,87.0,0.0,0.0,0.0,1.0,2.0,5.0,200.0,24.0,213.0,24.0
CommunityToolkit.WinUI.Collections,8.2.251219,ok,lib,net9.0,lib/net9.0/CommunityToolkit.WinUI.Collections.dll,244048.0,107308.0,433682.0,8.0,37.0,668.0,4.0,8.0,0.0,709.0,29.0,6.0,639.0,3.0,64.0,13.0,49.0,0.0,2.0,2.0,2.0,58.0,16.0,768.0,16.0
Microsoft.Native.Quic.MsQuic.OpenSSL,2.6.1,native_only,,,,,65558.0,19218633.0,,,,,,,,,,,,,,,,,,,,,,
TinyTwitter,1.1.2,metapackage,,,,,14746.0,14746.0,,,,,,,,,,,,,,,,,,,,,,
Blazor.LocalStorage,10.1.0,ok,lib,net10.0,lib/net10.0/Blazor.LocalStorage.dll,27136.0,87446.0,102569.0,8.0,7.0,18.0,0.0,4.0,0.0,25.0,6.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,3.0,5.0,20.0,11.0,51.0,11.0
JustArchiNET.Madness,3.17.0,ok,lib,netstandard2.1,lib/netstandard2.1/JustArchiNET.Madness.dll,70656.0,111216.0,167917.0,36.0,104.0,23.0,0.0,31.0,0.0,127.0,3.0,1.0,4.0,98.0,2.0,0.0,2.0,0.0,0.0,16.0,28.0,94.0,44.0,184.0,44.0
LivetCask.EventListeners,4.0.2,ok,lib,netstandard2.0,lib/netstandard2.0/Livet.EventListeners.dll,30720.0,62832.0,49998.0,6.0,34.0,40.0,0.0,12.0,0.0,74.0,17.0,8.0,30.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,4.0,110.0,95.0,254.0,95.0
GlobalHotKey,1.1.0,ok,lib,,lib/GlobalHotKey.dll,9216.0,23322.0,17723.0,3.0,8.0,3.0,1.0,4.0,0.0,12.0,6.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,28.0,5.0
Bannerlord.MCM,5.12.3,ok,lib,netstandard2.0,lib/netstandard2.0/MCMv5.dll,495104.0,246673.0,480609.0,176.0,380.0,618.0,27.0,112.0,12.0,1025.0,736.0,112.0,398.0,96.0,542.0,168.0,215.0,0.0,61.0,93.0,65.0,1551.0,700.0,3881.0,700.0
Finbuckle.MultiTenant.Identity.EntityFrameworkCore,10.1.3,ok,lib,net10.0,lib/net10.0/Finbuckle.MultiTenant.Identity.EntityFrameworkCore.dll,10752.0,42223.0,37223.0,4.0,3.0,3.0,0.0,8.0,0.0,6.0,3.0,7.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,2.0,0.0,9.0,6.0,19.0,6.0
WPF-UI.Tray,4.3.0,ok,lib,net10.0-windows7.0,lib/net10.0-windows7.0/Wpf.Ui.Tray.dll,43008.0,86486.0,368068.0,31.0,37.0,42.0,12.0,7.0,0.0,91.0,17.0,29.0,3.0,0.0,51.0,11.0,12.0,0.0,1.0,1.0,27.0,541.0,42.0,262.0,42.0
Deorcify,2.0.1,ok,lib,netstandard2.0,lib/netstandard2.0/Deorcify.dll,365568.0,316191.0,810832.0,248.0,322.0,130.0,0.0,4.0,0.0,452.0,231.0,6.0,26.0,157.0,4.0,0.0,4.0,0.0,0.0,122.0,248.0,710.0,551.0,1474.0,551.0
Senparc.Weixin.Work.Middleware,1.5.6,ok,lib,netstandard2.1,lib/netstandard2.1/Senparc.Weixin.Work.Middleware.dll,11264.0,53870.0,48336.0,2.0,5.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,5.0,11.0,5.0
Sdl.MultiSelectComboBox,1.0.114,ok,lib,net6.0-windows7.0,lib/net6.0-windows7.0/Sdl.MultiSelectComboBox.dll,87040.0,97107.0,76755.0,24.0,30.0,68.0,2.0,11.0,0.0,100.0,139.0,11.0,25.0,8.0,37.0,14.0,12.0,0.0,6.0,8.0,6.0,142.0,44.0,319.0,44.0
Microsoft.Azure.Synapse,0.1.0-preview,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Synapse.dll,161656.0,118838.0,235419.0,55.0,65.0,241.0,0.0,85.0,0.0,306.0,99.0,3.0,6.0,42.0,59.0,39.0,14.0,0.0,5.0,15.0,10.0,842.0,103.0,735.0,103.0
SshNet.Agent,2026.0.0,ok,lib,netstandard2.1,lib/netstandard2.1/SshNet.Agent.dll,46080.0,86672.0,113040.0,5.0,22.0,31.0,0.0,10.0,0.0,53.0,58.0,5.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,228.0,52.0,207.0,52.0
WebRtcVadSharp,1.3.2,ok,lib,netstandard2.0,lib/netstandard2.0/WebRtcVadSharp.dll,11264.0,71076.0,487887.0,7.0,30.0,6.0,0.0,3.0,0.0,36.0,10.0,1.0,0.0,0.0,42.0,20.0,21.0,0.0,2.0,2.0,3.0,20.0,9.0,62.0,9.0
MongoSandbox8.runtime.linux-x64,2.0.0,metapackage,,,,,65558.0,77001185.0,,,,,,,,,,,,,,,,,,,,,,
NCache.Microsoft.Extensions.Caching.OpenSource,5.3.6.2,ok,lib,netstandard2.0,lib/netstandard2.0/Alachisoft.NCache.DistributedCache.dll,17920.0,50798.0,42851.0,3.0,15.0,23.0,0.0,2.0,0.0,38.0,2.0,0.0,5.0,2.0,9.0,0.0,9.0,0.0,0.0,1.0,1.0,38.0,8.0,72.0,8.0
Microsoft.Azure.Management.MachineLearningCompute,0.4.0,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.Azure.Management.MachineLearningCompute.dll,112712.0,105289.0,121307.0,44.0,60.0,117.0,0.0,70.0,0.0,177.0,98.0,4.0,2.0,30.0,63.0,31.0,16.0,0.0,3.0,12.0,9.0,515.0,78.0,437.0,78.0
LivetCask.Messaging,4.0.2,ok,lib,net6.0-windows7.0,lib/net6.0-windows7.0/Livet.Messaging.dll,45056.0,85221.0,70277.0,26.0,35.0,80.0,1.0,49.0,0.0,116.0,35.0,26.0,21.0,0.0,25.0,2.0,3.0,0.0,0.0,3.0,3.0,158.0,114.0,360.0,114.0
Microsoft.WindowsAzure.Management.ExpressRoute,0.23.0-preview,ok,lib,net40,lib/net40/Microsoft.WindowsAzure.Management.ExpressRoute.dll,220352.0,134162.0,178871.0,92.0,179.0,210.0,0.0,55.0,0.0,389.0,124.0,1.0,78.0,114.0,103.0,76.0,14.0,0.0,16.0,32.0,28.0,1227.0,222.0,924.0,222.0
CocosSharp.Forms,1.7.1,ok,lib,MonoAndroid10,lib/MonoAndroid10/box2d.dll,166912.0,128857.0,90314.0,116.0,569.0,67.0,0.0,83.0,19.0,636.0,30.0,9.0,0.0,101.0,309.0,20.0,4.0,0.0,2.0,10.0,51.0,860.0,124.0,831.0,124.0
XAMLTools.MSBuild,1.0.0-alpha0178,native_only,,,,,65558.0,4445086.0,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Agents.AI.AGUI,1.13.0-preview.260703.1,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Agents.AI.AGUI.dll,210744.0,140478.0,422970.0,1.0,2.0,143.0,0.0,1.0,0.0,145.0,252.0,3.0,392.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,765.0,109.0,1019.0,109.0
Basic.Reference.Assemblies.Net50,1.8.11,ok,lib,netstandard2.0,lib/netstandard2.0/Basic.Reference.Assemblies.Net50.dll,4680192.0,1579695.0,1530975.0,5.0,2.0,463.0,0.0,1.0,0.0,465.0,1.0,0.0,6.0,459.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,315.0,13.0,480.0,13.0
Senparc.CO2NET.WebApi,2.1.4,ok,lib,netstandard2.1,lib/netstandard2.1/Senparc.CO2NET.WebApi.dll,56832.0,92728.0,75649.0,14.0,18.0,49.0,0.0,12.0,0.0,67.0,55.0,0.0,35.0,20.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,195.0,42.0,210.0,42.0
H.Hooks,1.7.0,ok,lib,netstandard2.0,lib/netstandard2.0/H.Hooks.dll,77312.0,122713.0,441717.0,11.0,15.0,54.0,8.0,3.0,2.0,77.0,28.0,2.0,54.0,8.0,6.0,0.0,1.0,0.0,0.0,5.0,7.0,415.0,46.0,268.0,46.0
KGySoft.Drawing.Core,10.0.2,ok,lib,netstandard2.1,lib/netstandard2.1/KGySoft.Drawing.Core.dll,951296.0,365959.0,6152483.0,75.0,1132.0,617.0,0.0,60.0,35.0,1749.0,555.0,183.0,1558.0,1004.0,140.0,84.0,17.0,0.0,19.0,31.0,53.0,3364.0,1056.0,6255.0,1056.0
Unofficial.ObjectListView,2.6.0,ok,lib,net20,lib/net20/ObjectListView.dll,407040.0,275359.0,222158.0,232.0,951.0,824.0,48.0,225.0,0.0,1823.0,218.0,450.0,76.0,32.0,1170.0,63.0,48.0,0.0,15.0,16.0,72.0,1420.0,294.0,3124.0,294.0
WPF-UI.DependencyInjection,4.3.0,ok,lib,netstandard2.1,lib/netstandard2.1/Wpf.Ui.DependencyInjection.dll,12288.0,71514.0,248782.0,2.0,2.0,18.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,36.0,27.0,55.0,27.0
Squid-Box.SevenZipSharp.Lite,1.6.2.24,ok,lib,netstandard2.0,lib/netstandard2.0/SevenZipSharp.dll,185344.0,140430.0,435851.0,46.0,114.0,111.0,22.0,72.0,4.0,247.0,185.0,23.0,94.0,13.0,58.0,6.0,14.0,0.0,3.0,5.0,26.0,975.0,192.0,1059.0,192.0
Microsoft.Extensions.Telemetry.Testing,8.0.0-rc.2.23510.2,ok,lib,net8.0,lib/net8.0/Microsoft.Extensions.Telemetry.Testing.dll,51648.0,91882.0,138105.0,10.0,35.0,34.0,0.0,13.0,0.0,69.0,16.0,2.0,32.0,13.0,9.0,0.0,6.0,0.0,0.0,2.0,5.0,87.0,32.0,195.0,32.0
Toolbelt.Blazor.SpeechSynthesis,11.0.0,ok,lib,net10.0,lib/net10.0/Toolbelt.Blazor.SpeechSynthesis.dll,34304.0,80392.0,72666.0,6.0,15.0,30.0,14.0,3.0,0.0,59.0,39.0,0.0,17.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,120.0,29.0,153.0,29.0
LibUsbDfu,1.1.7,ok,lib,netstandard2.0,lib/netstandard2.0/LibUsbDfu.dll,11264.0,33006.0,27172.0,2.0,16.0,7.0,0.0,1.0,2.0,23.0,7.0,11.0,0.0,5.0,17.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,31.0,3.0
Microsoft.Agents.AI.Declarative,1.20.0-rc1,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Agents.AI.Declarative.dll,53048.0,92416.0,190761.0,9.0,13.0,20.0,0.0,3.0,0.0,33.0,13.0,2.0,27.0,9.0,3.0,1.0,0.0,0.0,0.0,7.0,8.0,84.0,56.0,167.0,56.0
Ookii.Dialogs.WindowsForms,4.0.0,metapackage,,,,,20285.0,20285.0,,,,,,,,,,,,,,,,,,,,,,
CommunityToolkit.WinUI.Controls.ColorPicker,8.2.251219,ok,lib,net9.0,lib/net9.0/CommunityToolkit.WinUI.Controls.ColorPicker.dll,481616.0,166750.0,1131335.0,85.0,238.0,998.0,1.0,82.0,0.0,1237.0,669.0,7.0,1114.0,4.0,237.0,3.0,11.0,0.0,1.0,1.0,75.0,832.0,181.0,2317.0,181.0
CocosSharp.PCL.Shared,1.6.2,ok,lib,net40,lib/net40/box2d.dll,172544.0,130485.0,15464929.0,116.0,569.0,67.0,0.0,83.0,19.0,636.0,30.0,9.0,0.0,101.0,309.0,20.0,4.0,0.0,2.0,10.0,51.0,860.0,124.0,831.0,124.0
LivetCask.Mvvm,4.0.2,ok,lib,net6.0-windows7.0,lib/net6.0-windows7.0/Livet.Mvvm.dll,24064.0,54888.0,43922.0,6.0,13.0,45.0,4.0,7.0,0.0,62.0,8.0,8.0,3.0,4.0,12.0,0.0,9.0,0.0,0.0,3.0,3.0,79.0,85.0,181.0,85.0
Azure.ResourceManager.Kubernetes,1.0.0-beta.6,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.ResourceManager.Kubernetes.dll,315752.0,188726.0,479667.0,38.0,152.0,250.0,0.0,33.0,28.0,402.0,447.0,130.0,138.0,72.0,128.0,0.0,18.0,0.0,0.0,2.0,18.0,1137.0,270.0,1587.0,270.0
Azure.AI.VoiceLive,1.2.0,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.AI.VoiceLive.dll,1013608.0,347372.0,1183113.0,187.0,876.0,1107.0,0.0,105.0,118.0,1983.0,1331.0,1077.0,896.0,369.0,714.0,0.0,41.0,0.0,0.0,13.0,40.0,2576.0,652.0,5739.0,652.0
StaticCS,0.3.1,tools_only,,,,,20442.0,20442.0,,,,,,,,,,,,,,,,,,,,,,
