package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
PostSharp,2026.0.16,ok,build,,build/_common/unzipper/net8.0/unzipper.dll,17552,77116,25599823,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3
python,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.DotNet.ILCompiler,10.0.11,ok,tools,,tools/netstandard/ILCompiler.Build.Tasks.dll,20816,78138,94749,1,1,14,0,1,0,15,0,0,1,0,1,0,0,0,0,0,0,19,6,33,6
runtime.ubuntu.14.04-x64.Microsoft.NETCore.DotNetHost,1.1.13,metapackage,,,,,65558,66110,,,,,,,,,,,,,,,,,,,,,,
Meziantou.Analyzer,3.0.224,ok,analyzers,,analyzers/dotnet/roslyn4.8/cs/Meziantou.Analyzer.dll,2837504,1282510,12805628,379,614,780,0,180,6,1394,1586,4,487,469,355,0,9,0,0,102,370,2536,1146,5728,1146
Microsoft.NETFramework.ReferenceAssemblies.net462,1.0.3,ok,build,,build/.NETFramework/v4.6.2/System.dll,1460888,559641,19902484,1015,3231,3697,112,1342,14,7040,850,1076,3390,545,2653,687,262,0,84,161,458,9059,2022,14479,2022
runtime.ubuntu.14.04-x64.Microsoft.NETCore.DotNetHostResolver,1.1.13,metapackage,,,,,65558,251898,,,,,,,,,,,,,,,,,,,,,,
runtime.win-x64.Microsoft.NETCore.DotNetAppHost,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
runtime.win-x64.Microsoft.NETCore.DotNetHostResolver,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
runtime.win-x64.Microsoft.NETCore.DotNetHostPolicy,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JUnitTestLogger,1.1.0,ok,build,,build/netstandard2.0/JUnit.TestLogger.dll,15360,26632,19071,0,0,0,0,0,0,0,12,0,11,0,0,0,0,0,0,0,0,31,5,30,5
runtime.win-x64.Microsoft.NETCore.App,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MagicOnion,7.10.2,metapackage,,,,,19829,19829,,,,,,,,,,,,,,,,,,,,,,
Microsoft.ML.OnnxRuntime.Gpu.Linux,1.29.0,metapackage,,,,,65558,191730792,,,,,,,,,,,,,,,,,,,,,,
runtime.ubuntu.14.04-x64.runtime.native.System.Security.Cryptography,4.3.4,metapackage,,,,,52327,52327,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Build.CentralPackageVersions,2.1.3,metapackage,,,,,34370,34370,,,,,,,,,,,,,,,,,,,,,,
Aspire.Hosting.Orchestration.linux-x64,13.5.3,metapackage,,,,,65558,46417172,,,,,,,,,,,,,,,,,,,,,,
coverlet.console,10.0.1,ok,tools,,tools/net8.0/any/Mono.Cecil.dll,372824,234242,4314323,178,305,834,1,116,4,1140,707,81,163,35,552,91,217,0,23,36,130,1952,351,3152,351
Microsoft.TestPlatform.Portable,18.9.0,ok,tools,,tools/net462/System.Memory.dll,145200,198323,14717080,29,283,69,0,21,17,352,163,12,69,221,37,13,4,0,3,15,23,276,78,708,78
CSharpier,1.3.0,ok,tools,,tools/net8.0/any/CSharpier.dll,133632,126222,23347493,3,0,98,0,2,0,98,201,18,50,0,0,0,0,0,0,0,1,632,147,579,147
xunit.v3.core,4.0.0,metapackage,,,,,32184,32184,,,,,,,,,,,,,,,,,,,,,,
NUnit.Runners,3.12.0,metapackage,,,,,29326,29326,,,,,,,,,,,,,,,,,,,,,,
MinVer,8.0.0,ok,build,,build/bin/net9.0/MinVer.dll,26624,84018,1016354,0,0,13,0,0,0,13,11,0,3,0,0,0,0,0,0,0,0,40,12,44,12
Unicorn,4.1.6,ok,tools,,tools/PSAPI/MicroCHAP.dll,10240,50094,44815,11,29,5,0,6,0,34,4,5,2,0,29,15,5,0,5,6,0,16,13,50,13
SerilogAnalyzer,0.15.0,ok,analyzers,,analyzers/dotnet/cs/SerilogAnalyzer.dll,79872,78680,45955,8,13,55,0,7,0,68,86,1,61,2,17,0,14,0,0,1,1,242,53,252,53
SecurityCodeScan.VS2019,5.6.7,ok,analyzers,,analyzers/dotnet/YamlDotNet.dll,224256,157719,450885,199,415,258,2,231,12,675,403,56,150,32,364,113,93,0,29,50,137,634,337,1779,337
Microsoft.NETCore.App.Host.osx-arm64,10.0.11,metapackage,,,,,65558,4983688,,,,,,,,,,,,,,,,,,,,,,
itext7.commons,9.7.0,metapackage,,,,,30556,30556,,,,,,,,,,,,,,,,,,,,,,
MimeTypes,2.5.2,metapackage,,,,,65558,89121,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Runtime.osx-arm64,10.0.11,ok,runtimes,,runtimes/osx-arm64/lib/net10.0/System.dll,50472,85569,36677792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Microsoft.Windows.SDK.BuildTools,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dotnet-trace,10.0.731102,ok,tools,,tools/net8.0/any/Dia2Lib.dll,59024,94214,12198640,41,231,292,0,3,0,523,0,0,0,0,526,496,0,0,31,31,7,131,42,529,42
Roslynator.Formatting.Analyzers,5.0.0,ok,analyzers,,analyzers/dotnet/roslyn3.8/cs/Roslynator.Formatting.Analyzers.dll,75264,95690,1736881,45,44,51,0,45,0,95,159,2,148,0,88,0,0,0,0,1,44,248,110,504,110
elmah,1.2.2,metapackage,,,,,15323,15323,,,,,,,,,,,,,,,,,,,,,,
itext7.pdfhtml,6.3.3,metapackage,,,,,33252,33252,,,,,,,,,,,,,,,,,,,,,,
MSTest,4.4.0,metapackage,,,,,30858,30858,,,,,,,,,,,,,,,,,,,,,,
PolySharp,1.16.0,ok,analyzers,,analyzers/dotnet/cs/PolySharp.SourceGenerators.dll,201728,123024,84378,3,3,85,0,3,0,88,37,0,12,0,4,0,2,0,0,0,3,160,95,335,95
Microsoft.NETCore.App.Crossgen2.win-x64,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.App.Runtime.osx-arm64,10.0.11,ok,runtimes,,runtimes/osx-arm64/lib/net10.0/System.Formats.Cbor.dll,178512,141626,12388038,7,70,82,0,6,0,152,76,2,63,0,0,0,0,0,0,0,4,276,31,302,31
Microsoft.VisualStudio.Azure.Fabric.MSBuild,1.7.9,ok,build,,build/Microsoft.VisualStudio.Azure.Fabric.BuildTasks.dll,60824,94571,311023,20,15,97,0,19,0,112,48,14,49,1,23,4,1,0,0,1,0,150,45,309,45
Microsoft.ClearScript.V8.Native.win-x64,7.5.1.1,too_large,runtimes,,runtimes/win-x64/native/ClearScriptV8.win-x64.dll,29893768,65558,11032767,,,,,,,,,,,,,,,,,,,,,,
trx2junit,2.1.0,ok,tools,,tools/net6.0/any/trx2junit.dll,9216,70403,188192,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,8,13,8
IronPdf.Native.Chrome.Linux,2026.9.4,metapackage,,,,,65558,108632785,,,,,,,,,,,,,,,,,,,,,,
dotnet-counters,10.0.731102,ok,tools,,tools/net8.0/any/Dia2Lib.dll,59024,94214,6687665,41,231,292,0,3,0,523,0,0,0,0,526,496,0,0,31,31,7,131,42,529,42
Paket,10.3.1,ok,tools,,tools/net9.0/any/Argu.dll,340992,195355,9046580,59,64,215,0,46,0,279,41,2,931,13,21,7,8,1,4,8,11,912,740,1834,740
psake,4.9.0,metapackage,,,,,63439,63439,,,,,,,,,,,,,,,,,,,,,,
Microsoft.DotNet.UpgradeAssistant.Extensions.Default.Analyzers,0.4.421302,ok,analyzers,,analyzers/dotnet/cs/Microsoft.DotNet.UpgradeAssistant.Extensions.Default.Analyzers.dll,101272,115827,304539,19,35,88,0,17,4,123,67,12,76,11,38,0,0,0,0,2,12,203,66,293,66
Microsoft.NETCore.App.Host.win-x86,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FontAwesome,4.7.0,metapackage,,,,,65558,645376,,,,,,,,,,,,,,,,,,,,,,
FluentAssertions.Analyzers,0.34.1,ok,analyzers,,analyzers/dotnet/cs/FluentAssertions.Analyzers.dll,147968,112433,73877,34,66,149,0,24,4,215,96,24,57,82,43,5,7,0,1,11,11,346,99,515,99
Antlr4,4.6.6,metapackage,,,,,13712,13712,,,,,,,,,,,,,,,,,,,,,,
SlowCheetah,2.5.48,ok,tools,,tools/SlowCheetah.dll,8704,59887,55567,4,3,3,0,6,0,6,1,1,0,0,3,1,1,0,1,1,0,11,6,16,6
JetBrains.dotCover.CommandLineTools,2026.2.1,ok,tools,,tools/IlUtils.dll,13160,75039,44175251,1,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,2,2,2
Microsoft.NETCore.App.Runtime.Mono.maccatalyst-arm64,10.0.11,ok,runtimes,,runtimes/maccatalyst-arm64/lib/net10.0/System.dll,50472,85581,28768313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
MSBuild.Microsoft.VisualStudio.Web.targets,14.0.0.3,ok,tools,,tools/VSToolsPath/Web/Microsoft.Web.XmlTransform.dll,76992,100420,295507,22,64,133,0,23,0,197,127,63,87,2,43,17,3,0,2,5,8,154,55,460,55
wix,7.0.0,ok,tools,,tools/net8.0/any/wix.dll,19968,80199,4584451,2,5,2,0,2,0,7,5,0,1,2,3,0,3,0,0,0,2,8,5,16,5
runtime.win7-x86.runtime.native.System.IO.Compression,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cef.redist.x64,120.2.7,too_large,cef,,CEF/libcef.dll,214967296,65558,128957697,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Azure.Functions.Worker.Extensions.Storage,6.8.2,metapackage,,,,,31505,31505,,,,,,,,,,,,,,,,,,,,,,
NUnitTestAdapter,2.3.0,ok,build,,build/nunit.core.dll,147456,124329,341026,106,308,155,0,132,0,463,189,53,14,92,238,9,93,0,0,10,7,351,131,880,131
Selenium.Firefox.WebDriver,0.27.0,metapackage,,,,,65558,1526803,,,,,,,,,,,,,,,,,,,,,,
JetBrains.dotTrace.CommandLineTools.windows-x64,2026.2.1,ok,tools,,tools/IlUtils.dll,13160,75039,50747187,1,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,2,2,2
OpenTK,4.9.4,metapackage,,,,,16524,16524,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Runtime.Mono.maccatalyst-x64,10.0.11,ok,runtimes,,runtimes/maccatalyst-x64/lib/net10.0/System.dll,50472,85574,29348418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
runtime.android-x64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52830,52830,,,,,,,,,,,,,,,,,,,,,,
Text.Analyzers,5.6.0,ok,analyzers,,analyzers/dotnet/cs/Humanizer.dll,318424,213793,12146874,93,418,499,0,27,11,917,278,37,46,814,57,35,8,0,10,53,59,493,241,1636,241
runtime.linux-musl-arm64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52643,52643,,,,,,,,,,,,,,,,,,,,,,
dotnet-gcdump,10.0.731102,ok,tools,,tools/net8.0/any/Dia2Lib.dll,59024,94214,6060511,41,231,292,0,3,0,523,0,0,0,0,526,496,0,0,31,31,7,131,42,529,42
runtime.android-x86.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52807,52807,,,,,,,,,,,,,,,,,,,,,,
Datadog.Trace.Bundle,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JetBrains.ReSharper.GlobalTools,2026.2.1,ok,tools,,tools/net8.0/any/Owin.dll,4608,386054,189900708,1,3,1,0,0,0,4,0,0,0,0,4,4,0,0,1,1,0,0,2,4,2
runtime.linux-musl-x64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52808,52808,,,,,,,,,,,,,,,,,,,,,,
Microsoft.Android.Sdk.Darwin,36.1.69,ok,tools,,tools/Irony.dll,154488,136465,150888115,180,347,170,6,179,11,523,144,57,34,162,216,27,13,0,5,17,45,682,206,920,206
runtime.maccatalyst-arm64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,57171,57171,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Runtime.win-arm64,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
runtime.linux-bionic-arm64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52593,52593,,,,,,,,,,,,,,,,,,,,,,
runtime.android-arm64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52572,52572,,,,,,,,,,,,,,,,,,,,,,
runtime.android-arm.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,51508,51508,,,,,,,,,,,,,,,,,,,,,,
runtime.linux-bionic-x64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,52854,52854,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NET.Workloads.10.0.200.Msi.x64,10.204.1,metapackage,,,,,65558,363555,,,,,,,,,,,,,,,,,,,,,,
runtime.linux-musl-arm.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,51494,51494,,,,,,,,,,,,,,,,,,,,,,
runtime.maccatalyst-x64.runtime.native.System.IO.Ports,10.0.11,metapackage,,,,,57194,57194,,,,,,,,,,,,,,,,,,,,,,
itext7.bouncy-castle-adapter,9.7.0,metapackage,,,,,30625,30625,,,,,,,,,,,,,,,,,,,,,,
Selenium.WebDriver.IEDriver,4.14.0,metapackage,,,,,65558,1104147,,,,,,,,,,,,,,,,,,,,,,
BuildWebCompiler,1.12.405,ok,tools,,tools/net46/NUglify.dll,593920,293683,30041731,194,1050,926,11,140,0,1987,780,66,425,95,1017,102,516,0,6,26,86,1588,288,3729,288
dotless,1.6.7,metapackage,,,,,11958,11958,,,,,,,,,,,,,,,,,,,,,,
Fake,5.16.0,ok,tools,,tools/Argu.dll,329728,188831,24117218,55,53,211,0,42,0,264,40,2,945,13,10,7,0,1,4,8,10,896,754,1847,754
Microsoft.ClearScript.V8.Native.linux-x64,7.5.1.1,metapackage,,,,,65558,16377203,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETFramework.ReferenceAssemblies.net45,1.0.3,ok,build,,build/.NETFramework/v4.5/System.dll,1442728,550078,19820444,1011,3222,3660,112,1341,14,6994,818,1067,3364,543,2645,687,258,0,84,161,455,9010,1992,14310,1992
MemoryPack,1.21.4,metapackage,,,,,16510,16510,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Runtime.AOT.osx-x64.Cross.iossimulator-x64,10.0.11,metapackage,,,,,65558,51599083,,,,,,,,,,,,,,,,,,,,,,
Microsoft.NETCore.App.Runtime.AOT.osx-x64.Cross.iossimulator-arm64,10.0.11,metapackage,,,,,65558,51584890,,,,,,,,,,,,,,,,,,,,,,
Microsoft.AspNetCore.App.Runtime.win-arm64,,error:ValueError,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PowerShell,7.6.5,ok,tools,,tools/net10.0/any/win/pwsh.dll,144680,216435,43357255,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,2,2
Microsoft.Azure.Functions.Worker.ItemTemplates.NetFx,4.0.5590,metapackage,,,,,65558,381296,,,,,,,,,,,,,,,,,,,,,,
cef.redist.x86,120.2.7,too_large,cef,,CEF/libcef.dll,170263552,65558,113241812,,,,,,,,,,,,,,,,,,,,,,
